Time,Volt_In,Volt_Out
282772,2530,0
282773,2159,0
282774,1753,0
282774,1328,0
282775,987,0
282776,745,0
282777,630,0
282778,647,0
282778,807,0
282779,1108,0
282780,1503,0
282781,1894,0
282782,2326,0
282782,2688,0
282783,2910,0
282784,3035,0
282785,2972,0
282786,2792,0
282786,2477,0
282787,2106,0
282788,1663,0
282789,1285,0
282790,952,0
282790,721,0
282791,615,0
282792,670,0
282793,845,0
282794,1165,0
282794,1544,0
282795,1988,0
282796,2410,0
282797,2717,0
282798,2939,0
282798,3027,0
282799,2955,0
282800,2758,0
282801,2448,0
282802,2045,0
282802,1617,0
282803,1229,0
282804,902,0
282805,702,0
282806,615,0
282806,686,0
282807,902,0
282808,1232,0
282809,1593,0
282810,2029,0
282810,2439,0
282811,2748,0
282812,2972,0
282813,3019,0
282814,2938,0
282814,2707,0
282815,2389,0
282816,1975,0
282817,1564,0
282818,1189,0
282818,872,0
282819,672,0
282820,622,0
282821,693,0
282822,933,0
282822,1262,0
282823,1685,0
282824,2121,0
282825,2483,0
282826,2788,0
282826,2980,0
282827,3021,0
282828,2909,0
282829,2681,0
282830,2337,0
282830,1912,0
282831,1513,0
282832,1138,0
282833,842,0
282834,662,0
282834,621,0
282835,726,0
282836,942,0
282837,1263,0
282837,1643,0
282838,2054,0
282839,2465,0
282840,2757,0
282841,2959,0
282841,3017,0
282842,2940,0
282843,2708,0
282844,2377,0
282845,1979,0
282845,1541,0
282846,1162,0
282847,851,0
282848,678,0
282849,625,0
282849,711,0
282850,948,0
282851,1293,0
282852,1669,0
282853,2104,0
282853,2502,0
282854,2807,0
282855,2990,0
282856,3018,0
282857,2909,0
282857,2660,0
282858,2332,0
282859,1910,0
282860,1501,0
282861,1126,0
282861,830,0
282862,652,0
282863,630,0
282864,726,0
282865,975,0
282865,1330,0
282866,1739,0
282867,2187,0
282869,2872,1829
282872,2696,2345
282873,1827,2332
282876,680,1796
282878,741,964
282881,1951,270
282883,2778,0
282886,2814,270
282888,1492,938
282890,762,1754
282893,939,2312
282895,1775,2338
282898,2938,1819
282900,2588,1029
282902,1664,293
282905,639,0
282907,801,251
282910,2087,896
282912,2848,1735
282914,2723,2435
282917,1366,2161
282920,621,1458
282923,1483,529
282925,2401,83
282927,3002,161
282930,1974,696
282932,1067,1535
282935,698,2235
282937,1290,2458
282940,2694,2093
282942,2879,1377
282944,2164,561
282947,846,100
282949,630,148
282952,1579,670
282953,2527,1480
282956,2965,2222
282959,1830,2467
282961,958,2151
282964,742,1422
282966,1441,600
282968,2793,100
282970,3005,129
282973,1996,651
282976,745,1438
282978,684,2180
282981,1807,2464
282982,2687,2167
282985,2883,1435
282988,1618,651
282990,821,125
282993,846,106
282995,1665,596
282997,2905,1377
282999,2943,2148
283002,1745,2470
283005,665,2212
283007,771,1493
283010,2035,700
283011,2828,135
283014,2751,90
283016,1925,558
283019,716,1377
283022,1007,2106
283024,1886,2461
283026,2984,2235
283028,2841,1538
283034,626,151
283036,888,100
283039,2258,548
283040,2934,1312
283043,2589,2080
283045,1681,2464
283048,645,2258
283051,1187,1593
283053,2096,754
283055,3017,183
283057,2704,0
283058,2363,0
283059,1972,0
283060,1556,0
283060,1191,0
283061,894,0
283062,692,0
283063,618,0
283064,689,0
283064,887,0
283065,1175,0
283066,1554,0
283067,1956,0
283067,2370,0
283068,2705,0
283069,2945,0
283070,3020,0
283071,2966,0
283071,2759,0
283072,2451,0
283073,2046,0
283074,1633,0
283075,1253,0
283075,928,0
283076,701,0
283077,621,0
283078,673,0
283079,875,0
283079,1193,0
283080,1606,0
283081,2048,0
283082,2420,0
283083,2745,0
283083,2955,0
283084,3021,0
283085,2938,0
283086,2726,0
283087,2411,0
283087,1999,0
283088,1586,0
283089,1201,0
283090,888,0
283091,677,0
283091,620,0
283092,695,0
283093,935,0
283094,1233,0
283095,1635,0
283095,2063,0
283096,2471,0
283097,2802,0
283098,2972,0
283099,3021,0
283099,2918,0
283100,2685,0
283101,2322,0
283102,1931,0
283103,1540,0
283103,1156,0
283104,842,0
283105,670,0
283106,615,0
283107,722,0
283107,947,0
283108,1305,0
283109,1730,0
283110,2124,0
283111,2518,0
283111,2818,0
283112,2988,0
283113,3022,0
283114,2895,0
283115,2650,0
283115,2283,0
283116,1893,0
283117,1467,0
283118,1100,0
283119,812,0
283119,656,0
283120,624,0
283121,728,0
283122,959,0
283122,1290,0
283123,1681,0
283124,2122,0
283125,2478,0
283126,2785,0
283126,2977,0
283127,3025,0
283128,2924,0
283129,2687,0
283130,2338,0
283130,1903,0
283131,1515,0
283132,1142,0
283133,846,0
283134,655,0
283134,626,0
283135,729,0
283136,940,0
283137,1267,0
283137,1650,0
283138,2059,0
283139,2478,0
283140,2762,0
283141,2955,0
283141,3010,0
283142,2930,0
283143,2699,0
283144,2366,0
283145,1984,0
283145,1565,0
283146,1162,0
283147,857,0
283148,676,0
283149,617,0
283149,712,0
283150,951,0
283151,1292,0
283152,1670,0
283153,2108,0
283153,2497,0
283154,2800,0
283155,2992,0
283156,3021,0
283157,2912,0
283157,2660,0
283158,2316,0
283159,1903,0
283160,1486,0
283161,1120,0
283161,832,0
283162,647,0
283163,594,0
283164,732,0
283165,968,0
283165,1324,0
283166,1755,0
283167,2192,0
283168,2541,0
283169,2830,0
283169,2998,0
283170,3012,0
283171,2880,0
283172,2631,0
283173,2266,0
283173,1840,0
283174,1437,0
283175,1071,0
283176,801,0
283177,639,0
283177,629,0
283178,768,0
283179,1045,0
283180,1381,0
283181,1809,0
283181,2234,0
283182,2597,0
283183,2886,0
283184,3014,0
283185,2997,0
283185,2840,0
283186,2569,0
283187,2196,0
283188,1780,0
283189,1382,0
283189,1022,0
283190,759,0
283191,631,0
283192,638,0
283193,785,0
283193,1069,0
283195,1972,1829
283198,3001,2345
283200,2808,2332
283203,1473,1796
283205,740,964
283207,958,270
283209,1828,0
283212,2967,270
283215,2536,938
283217,1617,1754
283220,634,2312
283221,862,2338
283224,2208,1819
283227,3027,1029
283229,2655,293
283232,1250,0
283234,673,251
283236,1101,896
283238,2025,1735
283241,3017,2435
283244,2390,2161
283247,996,1458
283249,730,529
283251,1396,83
283254,2757,161
283257,2841,696
283259,2064,1535
283262,780,2235
283263,660,2458
283266,1754,2093
283269,2947,1377
283271,2916,561
283274,1685,100
283276,878,148
283278,793,670
283280,1573,1480
283283,2868,2222
283286,2735,2467
283288,1894,2151
283290,709,1422
283292,727,600
283295,1947,100
283297,2797,129
283300,2829,651
283303,1536,1438
283304,773,2180
283307,901,2464
283309,1755,2167
283312,2933,1435
283315,2605,651
283317,1700,125
283319,652,106
283321,811,596
283324,2133,1377
283326,2858,2148
283329,2713,2470
283332,1336,2212
283333,686,1493
283336,1062,700
283338,1983,135
283341,2995,90
283343,2813,558
283346,1490,1377
283348,622,2106
283350,954,2461
283353,2361,2235
283355,2952,1538
283358,2546,729
283361,1148,151
283362,633,100
283365,1247,548
283367,2187,1312
283370,3021,2080
283372,2692,2464
283374,1323,2258
283377,626,1593
283379,1094,754
283382,2508,183
283384,2999,0
283385,3002,0
283385,2847,0
283386,2573,0
283387,2200,0
283388,1780,0
283389,1388,0
283389,1033,0
283390,763,0
283391,637,0
283392,637,0
283393,784,0
283393,1067,0
283394,1445,0
283395,1886,0
283396,2271,0
283397,2638,0
283397,2896,0
283398,3016,0
283399,2996,0
283400,2812,0
283401,2527,0
283401,2140,0
283402,1735,0
283403,1329,0
283404,997,0
283405,738,0
283405,624,0
283406,660,0
283407,838,0
283408,1113,0
283409,1509,0
283409,1922,0
283410,2345,0
283411,2710,0
283412,2924,0
283413,3019,0
283413,2970,0
283414,2783,0
283415,2468,0
283416,2085,0
283417,1685,0
283417,1272,0
283418,929,0
283419,713,0
283420,623,0
283421,667,0
283421,854,0
283422,1173,0
283423,1583,0
283424,1966,0
283425,2387,0
283425,2733,0
283426,2939,0
283427,3026,0
283428,2951,0
283429,2744,0
283429,2415,0
283430,2039,0
283431,1626,0
283432,1229,0
283433,901,0
283433,696,0
283434,622,0
283435,701,0
283436,892,0
283437,1232,0
283437,1625,0
283438,2052,0
283439,2470,0
283440,2758,0
283441,2962,0
283441,3023,0
283442,2931,0
283443,2698,0
283444,2372,0
283445,1985,0
283445,1556,0
283446,1160,0
283447,866,0
283448,682,0
283449,622,0
283449,705,0
283450,940,0
283451,1290,0
283452,1670,0
283453,2112,0
283453,2498,0
283454,2801,0
283455,2993,0
283456,3016,0
283457,2911,0
283457,2655,0
283458,2322,0
283459,1898,0
283460,1496,0
283461,1120,0
283461,832,0
283462,648,0
283463,628,0
283464,734,0
283465,968,0
283465,1322,0
283466,1761,0
283467,2191,0
283468,2539,0
283469,2833,0
283470,2999,0
283470,3009,0
283471,2878,0
283472,2613,0
283473,2271,0
283474,1837,0
283474,1440,0
283475,1061,0
283476,803,0
283477,643,0
283477,632,0
283478,764,0
283479,1042,0
283480,1377,0
283481,1806,0
283481,2229,0
283482,2589,0
283483,2876,0
283484,3004,0
283485,3002,0
283486,2838,0
283486,2577,0
283487,2190,0
283488,1782,0
283489,1390,0
283489,1028,0
283490,764,0
283491,639,0
283492,639,0
283493,785,0
283493,1062,0
283494,1446,0
283495,1881,0
283496,2260,0
283497,2636,0
283498,2899,0
283498,3017,0
283499,2995,0
283500,2816,0
283501,2533,0
283502,2135,0
283502,1730,0
283503,1317,0
283504,985,0
283505,742,0
283505,622,0
283506,651,0
283507,799,0
283508,1075,0
283509,1426,0
283509,1833,0
283510,2274,0
283511,2608,0
283512,2863,0
283512,3007,0
283513,2997,0
283514,2845,0
283515,2553,0
283516,2203,0
283516,1776,0
283517,1365,0
283518,1005,0
283519,762,0
283520,635,0
283520,647,0
283522,1163,1829
283525,2581,2345
283527,3019,2332
283530,2329,1796
283532,1386,964
283534,618,270
283536,1035,0
283539,2395,270
283542,3008,938
283544,2502,1754
283546,1088,2312
283548,624,2338
283551,1303,1819
283554,2669,1029
283556,3016,293
283559,2198,0
283560,1296,251
283563,629,896
283565,1091,1735
283568,2505,2435
283571,2972,2161
283573,1853,1458
283576,697,529
283578,733,83
283581,1921,161
283584,2984,696
283586,2839,1535
283588,1535,2235
283590,779,2458
283593,925,2093
283596,2280,1377
283598,2931,561
283601,2598,100
283602,1677,148
283605,644,670
283607,833,1480
283610,2129,2222
283613,3021,2467
283615,2704,2151
283617,1299,1422
283619,684,600
283622,1056,100
283624,1927,129
283627,2984,651
283629,2477,1438
283631,1538,2180
283634,627,2464
283636,869,2167
283639,2219,1435
283642,3021,651
283643,2633,125
283646,1237,106
283648,663,596
283651,1152,1377
283653,2075,2148
283656,3013,2470
283658,2321,2212
283660,1365,1493
283663,619,700
283665,1027,135
283668,2430,90
283670,2990,558
283672,2458,1377
283675,1047,2106
283677,624,2461
283680,1316,2235
283682,2250,1538
283684,3017,729
283687,2146,151
283689,1206,100
283692,639,548
283694,1169,1312
283697,2577,2080
283698,3017,2464
283701,2278,2258
283704,909,1593
283706,620,754
283709,1517,183
283711,2457,0
283711,2760,0
283712,2968,0
283713,3019,0
283714,2932,0
283715,2711,0
283715,2395,0
283716,1987,0
283717,1573,0
283718,1181,0
283719,863,0
283719,665,0
283720,628,0
283721,696,0
283722,925,0
283722,1249,0
283723,1664,0
283724,2115,0
283725,2469,0
283726,2793,0
283727,2985,0
283727,3020,0
283728,2918,0
283729,2675,0
283730,2341,0
283731,1911,0
283731,1515,0
283732,1141,0
283733,850,0
283734,664,0
283734,615,0
283735,722,0
283736,936,0
283737,1263,0
283738,1640,0
283738,2059,0
283739,2475,0
283740,2772,0
283741,2959,0
283742,3017,0
283742,2930,0
283743,2702,0
283744,2364,0
283745,1987,0
283746,1549,0
283746,1165,0
283747,857,0
283748,666,0
283749,624,0
283750,708,0
283750,938,0
283751,1294,0
283752,1662,0
283753,2099,0
283754,2482,0
283754,2804,0
283755,2994,0
283756,3017,0
283757,2862,0
283758,2561,0
283759,2181,0
283760,1736,0
283760,1344,0
283761,1008,0
283762,779,0
283763,672,0
283763,705,0
283764,880,0
283765,1153,0
283766,1527,0
283767,1939,0
283767,2330,0
283768,2707,0
283769,2946,0
283770,3067,0
283771,3049,0
283771,2882,0
283772,2581,0
283773,2210,0
283774,1807,0
283775,1389,0
283775,1034,0
283776,788,0
283777,672,0
283778,691,0
283779,856,0
283779,1137,0
283780,1492,0
283781,1905,0
283782,2307,0
283782,2657,0
283783,2934,0
283784,3057,0
283785,3069,0
283786,2906,0
283786,2630,0
283787,2277,0
283788,1859,0
283789,1438,0
283790,1075,0
283790,807,0
283791,676,0
283792,683,0
283793,831,0
283794,1111,0
283794,1474,0
283795,1866,0
283796,2280,0
283797,2664,0
283797,2926,0
283798,3071,0
283799,3043,0
283800,2900,0
283801,2615,0
283802,2224,0
283802,1783,0
283803,1365,0
283804,1032,0
283805,784,0
283806,666,0
283806,695,0
283807,883,0
283808,1141,0
283809,1520,0
283809,1931,0
283810,2332,0
283811,2681,0
283812,2923,0
283813,3067,0
283813,3059,0
283814,2905,0
283815,2626,0
283816,2258,0
283817,1815,0
283817,1415,0
283818,1054,0
283819,810,0
283820,676,0
283821,690,0
283821,859,0
283822,1149,0
283823,1501,0
283824,1942,0
283825,2362,0
283825,2708,0
283826,2965,0
283827,3074,0
283828,3048,0
283829,2869,0
283829,2577,0
283830,2208,0
283831,1791,0
283832,1359,0
283833,1013,0
283833,769,0
283834,670,0
283835,700,0
283836,882,0
283837,1175,0
283837,1562,0
283838,2012,0
283839,2391,0
283840,2743,0
283841,2992,0
283841,3075,0
283842,3035,0
283843,2836,0
283844,2540,0
283845,2127,0
283845,1702,0
283846,1295,0
283847,981,1422
283850,777,2132
283852,1554,2409
283854,2863,2112
283857,2847,1400
283859,2043,577
283862,788,80
283864,732,67
283866,1859,558
283868,2746,1354
283871,2955,2122
283874,1704,2409
283876,897,2148
283879,877,1445
283880,1667,622
283883,2939,83
283885,3022,64
283888,1900,541
283891,730,1319
283893,788,2077
283896,2538,2361
283898,3060,1864
283901,2473,900
283904,1057,251
283906,662,51
283908,1406,374
283910,2365,1100
283913,3092,1951
283916,2156,2419
283918,1228,2358
283921,700,1764
283922,1244,945
283925,2656,270
283927,3069,48
283930,2342,358
283933,962,1054
283935,669,1874
283937,1580,2396
283939,2527,2377
283942,3049,1806
283945,1980,993
283947,1075,296
283950,758,51
283951,1426,338
283954,2814,1025
283956,3072,1851
283959,2122,2400
283962,826,2393
283964,711,1848
283966,1809,1045
283968,2714,335
283971,2969,48
283973,2265,287
283976,910,987
283979,871,1800
283980,1661,2377
283983,2934,2409
283985,3029,1877
283988,1893,1077
283991,736,354
283993,793,61
283995,2040,277
283997,2852,935
284000,2864,1770
284002,2051,2361
284005,799,2419
284008,1009,1938
284009,1884,1119
284012,3024,390
284014,2934,51
284017,1668,258
284019,864,900
284022,905,1748
284024,2262,2332
284026,2966,2432
284029,2715,1970
284031,1818,1167
284034,710,422
284037,1185,0
284037,1581,0
284038,2033,0
284039,2417,0
284040,2733,0
284041,2974,0
284041,3071,0
284042,3036,0
284043,2833,0
284044,2523,0
284045,2125,0
284045,1703,0
284046,1288,0
284047,970,0
284048,749,0
284049,663,0
284049,722,0
284050,933,0
284051,1217,0
284052,1625,0
284053,2058,0
284053,2469,0
284054,2810,0
284055,3011,0
284056,3082,0
284057,3001,0
284057,2787,0
284058,2455,0
284059,2061,0
284060,1660,0
284061,1255,0
284061,925,0
284062,733,0
284063,664,0
284064,737,0
284065,946,0
284065,1285,0
284066,1706,0
284067,2098,0
284068,2509,0
284069,2833,0
284069,3023,0
284070,3091,0
284071,2978,0
284072,2764,0
284073,2404,0
284073,2016,0
284074,1589,0
284075,1209,0
284076,898,0
284077,709,0
284077,664,0
284078,768,0
284079,982,0
284080,1329,0
284081,1744,0
284081,2186,0
284082,2594,0
284083,2865,0
284084,3036,0
284085,3072,0
284085,2961,0
284086,2716,0
284087,2367,0
284088,1961,0
284089,1521,0
284089,1152,0
284090,859,0
284091,700,0
284092,672,0
284093,792,0
284093,1039,0
284094,1412,0
284095,1789,0
284096,2233,0
284097,2631,0
284097,2901,0
284098,3069,0
284099,3067,0
284100,2934,0
284101,2664,0
284101,2313,0
284102,1889,0
284103,1478,0
284104,1108,0
284105,825,0
284105,679,0
284106,686,0
284107,806,0
284108,1090,0
284109,1468,0
284109,1887,0
284110,2327,0
284111,2665,0
284112,2919,0
284113,3066,0
284113,3061,0
284114,2901,0
284115,2616,0
284116,2254,0
284117,1827,0
284117,1415,0
284118,1056,0
284119,812,0
284120,675,0
284121,690,0
284121,848,0
284122,1142,0
284123,1486,0
284124,1921,0
284125,2349,0
284125,2714,0
284126,2970,0
284127,3071,0
284128,3047,0
284129,2861,0
284129,2573,0
284130,2207,0
284131,1787,0
284132,1369,0
284133,1009,0
284133,773,0
284134,668,0
284135,704,0
284136,890,0
284137,1178,0
284137,1585,0
284138,2031,0
284139,2412,0
284140,2747,0
284141,2988,0
284141,3078,0
284142,3024,0
284143,2831,0
284144,2536,0
284145,2132,0
284145,1703,0
284146,1295,0
284147,977,0
284148,754,0
284149,665,0
284149,724,0
284150,931,0
284151,1220,0
284152,1640,0
284153,2076,0
284153,2459,0
284154,2811,0
284155,3004,0
284156,3083,0
284157,3002,0
284157,2794,0
284158,2453,0
284159,2067,0
284160,1682,0
284161,1268,0
284161,946,0
284162,735,0
284163,664,0
284164,728,0
284165,921,0
284165,1231,0
284166,1589,0
284167,2009,0
284168,2440,0
284168,2761,0
284169,2981,0
284170,3074,0
284171,3030,0
284172,2821,0
284172,2510,0
284173,2087,0
284174,1688,1422
284177,683,2132
284179,890,2409
284181,2194,2112
284184,3079,1400
284186,2757,577
284189,1379,80
284191,730,67
284194,1087,558
284195,2000,1354
284198,3060,2122
284201,2250,2338
284204,884,1819
284207,956,622
284212,2831,0
284214,2980,251
284216,1888,896
284218,1004,1735
284223,1735,2361
284225,2648,1864
284228,3004,900
284231,1814,251
284234,622,161
284237,1582,1100
284240,2900,1951
284243,2817,2419
284246,1180,2093
284249,651,1377
284251,1187,561
284254,2584,100
284256,3016,148
284259,2276,670
284260,1315,1480
284263,619,2222
284266,1522,2467
284268,2462,2151
284271,2986,1422
284273,2407,600
284275,1012,100
284277,622,129
284280,1386,651
284283,2742,1438
284285,3014,2180
284288,2046,2464
284289,1118,2167
284292,676,1435
284295,1747,651
284297,2635,125
284300,2911,106
284302,2198,596
284304,855,1377
284306,643,2148
284309,1601,2470
284312,2870,2212
284314,2964,1493
284317,1833,700
284318,952,135
284321,730,90
284323,1415,558
284326,2773,1377
284329,2814,2106
284330,2029,2461
284333,763,2235
284335,670,1538
284338,1751,729
284341,2937,151
284343,2909,100
284345,1670,548
284347,849,1312
284350,823,2080
284352,1594,2464
284355,2865,2258
284358,2702,1593
284359,1850,754
284362,685,183
284364,728,0
284365,983,0
284366,1336,0
284366,1757,0
284367,2205,0
284368,2543,0
284369,2835,0
284370,2997,0
284370,3010,0
284371,2873,0
284372,2615,0
284373,2284,0
284374,1859,0
284374,1433,0
284375,1062,0
284376,795,0
284377,649,0
284378,629,0
284378,765,0
284379,1045,0
284380,1367,0
284381,1789,0
284382,2217,0
284382,2595,0
284383,2886,0
284384,3008,0
284385,3005,0
284386,2845,0
284386,2577,0
284387,2194,0
284388,1800,0
284389,1387,0
284390,1021,0
284390,766,0
284391,629,0
284392,637,0
284393,788,0
284394,1070,0
284394,1446,0
284395,1883,0
284396,2267,0
284397,2634,0
284398,2899,0
284398,3012,0
284399,2992,0
284400,2814,0
284401,2544,0
284402,2142,0
284402,1731,0
284403,1335,0
284404,997,0
284405,737,0
284406,621,0
284406,652,0
284407,804,0
284408,1071,0
284409,1427,0
284409,1834,0
284410,2263,0
284411,2605,0
284412,2868,0
284413,3009,0
284414,2999,0
284414,2843,0
284415,2569,0
284416,2202,0
284417,1765,0
284417,1361,0
284418,1009,0
284419,763,0
284420,630,0
284421,646,0
284421,809,0
284422,1054,0
284423,1413,0
284424,1820,0
284424,2205,0
284425,2593,0
284426,2849,0
284427,2998,0
284428,3008,0
284428,2871,0
284429,2577,0
284430,2237,0
284431,1830,0
284432,1403,0
284432,1048,0
284433,787,0
284434,642,0
284435,637,0
284436,777,0
284436,1062,0
284437,1437,0
284438,1820,0
284439,2253,0
284440,2631,0
284441,2885,0
284441,3023,0
284442,2993,0
284443,2846,0
284444,2547,0
284445,2181,0
284445,1750,0
284446,1360,0
284447,1003,0
284448,751,0
284449,623,0
284449,656,0
284450,800,0
284451,1076,0
284452,1437,0
284452,1834,0
284453,2232,0
284454,2574,0
284455,2864,0
284456,3006,0
284456,3009,0
284457,2858,0
284458,2597,0
284459,2212,0
284460,1810,0
284460,1381,0
284461,1034,0
284462,774,0
284463,632,0
284463,639,0
284464,801,0
284465,1041,0
284466,1398,0
284467,1803,0
284467,2237,0
284468,2581,0
284469,2861,0
284470,3008,0
284471,3001,0
284471,2847,0
284472,2567,0
284473,2200,0
284474,1776,0
284475,1354,0
284475,996,0
284476,763,0
284477,635,0
284478,633,0
284479,776,0
284479,1044,0
284480,1376,0
284481,1805,0
284482,2240,0
284483,2598,0
284483,2882,0
284484,3007,0
284485,2998,0
284486,2852,0
284486,2578,0
284487,2228,0
284488,1812,0
284489,1385,0
284490,1023,0
284491,763,0
284491,639,0
284492,637,0
284493,793,0
284494,1076,0
284495,1465,0
284495,1897,0
284496,2283,0
284497,2635,0
284498,2900,0
284499,3016,0
284499,2994,0
284500,2818,0
284502,2041,1829
284505,770,2345
284507,676,2332
284509,1805,1796
284511,2699,964
284514,2901,270
284516,2200,0
284519,863,270
284522,809,938
284528,3078,2409
284529,2638,2148
284532,1254,1445
284534,688,622
284537,1224,83
284539,2158,64
284541,3080,541
284544,2327,1319
284546,1402,2077
284550,792,2361
284552,1563,1864
284555,2866,900
284557,2846,251
284559,2052,51
284562,813,374
284564,725,1100
284567,1855,1951
284569,3009,2419
284571,2947,2358
284574,1699,1764
284576,895,945
284579,890,270
284581,1710,48
284583,2957,358
284586,2718,1054
284588,1847,1874
284591,725,2396
284593,805,2377
284596,2083,1806
284598,3067,993
284600,2823,296
284603,1485,51
284605,778,338
284608,1034,1025
284610,1897,1851
284612,3025,2400
284615,2601,2393
284617,1667,1848
284620,683,1045
284622,916,335
284625,2256,48
284626,2975,287
284629,2717,987
284632,1299,1800
284634,715,2377
284637,1182,2409
284639,2113,1877
284641,3073,1077
284644,2421,354
284646,1490,61
284649,667,277
284651,1004,935
284653,2398,1770
284655,3006,2361
284658,2596,2419
284661,1181,1938
284663,685,1119
284666,1299,390
284667,2252,51
284670,3077,258
284672,2721,900
284675,1328,1748
284678,679,2332
284680,1183,2432
284682,2590,1970
284684,3066,1167
284687,2408,422
284690,1004,0
284691,767,0
284692,663,0
284692,735,0
284693,888,0
284694,1173,0
284695,1558,0
284695,1954,0
284696,2353,0
284697,2685,0
284698,2947,0
284699,3072,0
284699,3035,0
284700,2876,0
284701,2585,0
284702,2181,0
284703,1791,0
284703,1384,0
284704,1041,0
284705,787,0
284706,669,0
284707,700,0
284707,850,0
284708,1126,0
284709,1494,0
284710,1898,0
284710,2327,0
284711,2663,0
284712,2923,0
284713,3061,0
284714,3056,0
284714,2893,0
284715,2619,0
284716,2253,0
284717,1819,0
284718,1411,0
284718,1065,0
284719,813,0
284720,672,0
284721,682,0
284722,848,0
284722,1148,0
284723,1498,0
284724,1921,0
284725,2336,0
284726,2699,0
284726,2972,0
284727,3068,0
284728,3043,0
284729,2842,0
284730,2574,0
284730,2166,0
284731,1776,0
284732,1372,0
284733,1023,0
284734,782,0
284734,666,0
284735,698,0
284736,871,0
284737,1185,0
284738,1570,0
284738,2003,0
284739,2382,0
284740,2741,0
284741,2977,0
284742,3080,0
284742,3028,0
284743,2831,0
284744,2528,0
284745,2112,0
284746,1710,0
284746,1313,0
284747,987,0
284748,759,0
284749,671,0
284750,711,0
284750,888,0
284751,1185,0
284752,1557,0
284753,1958,0
284753,2390,0
284754,2715,0
284755,2963,0
284756,3074,0
284757,3036,0
284757,2854,0
284758,2558,0
284759,2183,0
284760,1743,0
284761,1348,0
284761,1013,0
284762,776,0
284763,667,0
284764,705,0
284765,888,0
284765,1228,0
284766,1569,0
284767,2009,0
284768,2432,0
284769,2760,0
284769,3009,0
284770,3079,0
284771,3022,0
284772,2826,0
284773,2509,0
284773,2107,0
284774,1697,0
284775,1306,0
284776,967,0
284777,742,0
284777,666,0
284778,726,0
284779,922,0
284780,1245,0
284781,1642,0
284781,2090,0
284782,2447,0
284783,2790,0
284784,2999,0
284785,3077,0
284785,2996,0
284786,2786,0
284787,2465,0
284788,2050,0
284789,1633,0
284789,1245,0
284790,937,0
284791,729,0
284792,656,0
284793,739,0
284793,979,0
284794,1282,0
284795,1689,0
284796,2118,0
284797,2517,0
284797,2855,0
284798,3026,0
284799,3075,0
284800,2969,0
284801,2748,0
284801,2387,0
284802,2000,0
284803,1585,0
284804,1186,0
284805,880,0
284805,712,0
284806,664,0
284807,771,0
284808,1002,0
284809,1356,0
284809,1780,0
284810,2170,0
284811,2567,0
284812,2862,0
284813,3048,0
284813,3073,0
284814,2946,0
284815,2707,0
284816,2349,0
284817,1940,0
284817,1509,0
284818,1148,0
284819,859,0
284820,696,0
284821,668,0
284821,777,0
284822,1004,0
284823,1336,0
284824,1730,0
284824,2175,0
284825,2539,0
284826,2845,0
284827,3036,1422
284830,2571,2132
284831,1635,2409
284834,679,2112
284837,1324,1400
284839,2278,577
284842,3080,80
284844,2693,67
284846,1282,558
284848,709,1354
284851,1194,2122
284854,2611,2409
284856,3076,2148
284859,2366,1445
284860,1420,622
284863,667,83
284865,1064,64
284868,2441,541
284871,3060,1319
284873,2523,2077
284876,788,2361
284878,734,1864
284881,1872,900
284884,3019,251
284886,2931,51
284889,1656,374
284890,872,1100
284893,900,1951
284896,2242,2419
284898,2960,2358
284901,2702,1764
284903,1801,945
284905,709,270
284907,820,48
284910,2080,358
284913,3071,1054
284915,2805,1874
284918,1436,2396
284919,766,2377
284922,1052,1806
284925,2457,993
284927,3040,296
284930,2523,51
284932,1588,338
284934,666,1025
284936,954,1851
284939,2319,2400
284942,3075,2393
284944,2644,1848
284947,1228,1045
284948,694,335
284951,1237,48
284953,2166,287
284956,3074,987
284959,2320,1800
284961,1360,2377
284963,667,2409
284965,1107,1877
284968,2526,1077
284971,3038,354
284973,2456,61
284976,1052,277
284977,667,935
284980,1438,1770
284982,2382,2361
284985,3071,2419
284988,2103,1938
284990,1174,1119
284992,712,390
284994,1297,51
284997,2692,258
284999,3076,900
285002,2253,1748
285005,901,2332
285006,680,2432
285009,1661,1970
285011,2586,1167
285014,3025,422
285017,1880,0
285018,1451,0
285018,1112,0
285019,830,0
285020,690,0
285021,708,0
285021,813,0
285022,1038,0
285023,1391,0
285024,1825,0
285025,2256,0
285025,2647,0
285026,2905,0
285027,3057,0
285028,3059,0
285029,2919,0
285029,2645,0
285030,2285,0
285031,1888,0
285032,1461,0
285033,1100,0
285033,827,0
285034,685,0
285035,677,0
285036,808,0
285036,1053,0
285037,1375,0
285038,1776,0
285039,2205,0
285040,2588,0
285040,2899,0
285041,3044,0
285042,3074,0
285043,2937,0
285044,2690,0
285044,2315,0
285045,1911,0
285046,1514,0
285047,1130,0
285048,850,0
285048,697,0
285049,669,0
285050,790,0
285051,1067,0
285052,1423,0
285052,1859,0
285053,2238,0
285054,2625,0
285055,2909,0
285056,3059,0
285056,3066,0
285057,2915,0
285058,2646,0
285059,2265,0
285060,1865,0
285060,1439,0
285061,1094,0
285062,826,0
285063,681,0
285064,685,0
285064,846,0
285065,1095,0
285066,1465,0
285067,1892,0
285068,2316,0
285068,2698,0
285069,2922,0
285070,3069,0
285071,3049,0
285072,2888,0
285072,2597,0
285073,2222,0
285074,1817,0
285075,1398,0
285076,1037,0
