Time,Volt_In
5204704,1033
5204705,1081
5204705,1291
5204706,1676
5204707,2154
5204708,2610
5204709,2927
5204710,3044
5204710,2921
5204711,2630
5204712,2204
5204713,1734
5204714,1324
5204715,1087
5204715,1039
5204716,1195
5204717,1551
5204718,2018
5204719,2476
5204720,2856
5204720,3009
5204721,2987
5204722,2753
5204723,2348
5204724,1875
5204725,1447
5204725,1147
5204726,1021
5204727,1123
5204728,1423
5204729,1858
5204730,2342
5204730,2721
5204731,2970
5204732,3019
5204733,2847
5204734,2482
5204735,2025
5204735,1573
5204736,1231
5204737,1043
5204738,1056
5204739,1266
5204739,1627
5204740,2104
5204741,2562
5204742,2893
5204743,3024
5204744,2951
5204744,2677
5204745,2249
5204746,1777
5204747,1367
5204748,1089
5204749,1025
5204749,1164
5204750,1458
5204751,1903
5204752,2338
5204753,2747
5204753,2974
5204754,3022
5204755,2837
5204756,2454
5204757,2025
5204758,1569
5204758,1235
5204759,1040
5204760,1069
5204761,1308
5204762,1710
5204763,2191
5204764,2595
5204764,2918
5204765,3030
5204766,2912
5204767,2620
5204768,2193
5204769,1744
5204769,1335
5204770,1074
5204771,1033
5204772,1220
5204773,1584
5204774,2008
5204774,2473
5204775,2833
5204776,3020
5204777,2982
5204778,2740
5204779,2365
5204779,1886
5204780,1442
5204781,1133
5204782,1031
5204783,1133
5204784,1416
5204784,1845
5204785,2341
5204786,2760
5204787,2983
5204788,3024
5204789,2851
5204789,2495
5204790,2040
5204791,1579
5204792,1214
5204793,1031
5204794,1071
5204794,1276
5204795,1660
5204796,2135
5204797,2595
5204798,2941
5204799,3021
5204799,2944
5204800,2657
5204801,2222
5204802,1743
5204803,1349
5204804,1091
5204804,1015
5204805,1176
5204806,1534
5204807,1980
5204808,2477
5204809,2822
5204809,3003
5204810,3004
5204811,2760
5204812,2369
5204813,1905
5204814,1473
5204814,1167
5204815,1030
5204816,1104
5204817,1409
5204818,1828
5204819,2270
5204819,2705
5204820,2956
5204821,3019
5204822,2852
5204823,2524
5204824,2063
5204824,1634
5204825,1255
5204826,1034
5204827,1057
5204828,1313
5204829,1663
5204829,2123
5204830,2568
5204831,2906
5204832,3035
5204833,2953
5204834,2628
5204835,2186
5204835,1714
5204836,1311
5204837,1079
5204838,1043
5204839,1187
5204839,1517
5204840,1971
5204841,2434
5204842,2819
5204843,3038
5204844,2997
5204844,2789
5204845,2399
5204846,1921
5204847,1462
5204848,1137
5204849,1020
5204849,1104
5204850,1375
5204851,1776
5204852,2246
5204853,2654
5204854,2950
5204854,3023
5204855,2883
5204856,2569
5204857,2125
5204858,1677
5204859,1271
5204859,1062
5204860,1047
5204861,1257
5204862,1627
5204863,2067
5204864,2523
5204864,2871
5204865,3021
5204866,2968
5204867,2702
5204868,2287
5204869,1816
5204869,1387
5204870,1105
5204871,1029
5204872,1166
5204873,1461
5204874,1913
5204874,2393
5204875,2783
5204876,2994
5204877,3016
5204878,2817
5204879,2427
5204879,1958
5204880,1499
5204881,1174
5204882,1024
5204883,1085
5204884,1350
5204884,1772
5204885,2249
5204886,2665
5204887,2946
5204888,3033
5204889,2884
5204890,2544
5204890,2079
5204891,1607
5204892,1232
5204893,1057
5204894,1054
5204895,1257
5204895,1652
5204896,2133
5204897,2594
5204898,2930
5204899,3026
5204900,2948
5204900,2668
5204901,2227
5204902,1756
5204903,1344
5204904,1088
5204905,1021
5204905,1173
5204906,1532
5204907,1995
5204908,2469
5204909,2800
5204910,3004
5204910,3002
5204911,2773
5204912,2361
5204913,1866
5204914,1460
5204915,1138
5204916,1028
5204916,1133
5204917,1425
5204918,1880
5204919,2315
5204920,2728
5204921,2988
5204921,3012
5204922,2829
5204923,2477
5204924,2031
5204925,1581
5204926,1212
5204926,1029
5204927,1070
5204928,1310
5204929,1689
5204930,2172
5204931,2613
5204931,2927
5204932,3030
5204933,2933
5204934,2627
5204935,2183
5204936,1710
5204936,1301
5204937,1064
5204938,1039
5204939,1196
5204940,1513
5204940,1967
5204941,2444
5204942,2827
5204943,3027
5204944,2986
5204945,2767
5204946,2395
5204946,1911
5204947,1446
5204948,1155
5204949,1026
5204950,1113
5204950,1383
5204951,1781
5204952,2246
5204953,2648
5204954,2951
5204955,3030
5204955,2887
5204956,2568
5204957,2133
5204958,1679
5204959,1284
5204960,1052
5204960,1051
5204961,1242
5204962,1631
5204963,2063
5204964,2522
5204965,2872
5204965,3022
5204966,2962
5204967,2702
5204968,2301
5204969,1816
5204970,1382
5204970,1104
5204971,1020
5204972,1164
5204973,1463
5204974,1879
5204975,2337
5204975,2764
5204976,2988
5204977,3046
5204978,2826
5204979,2484
5204980,2026
5204980,1549
5204981,1201
5204982,1030
5204983,1066
5204984,1312
5204985,1702
5204985,2196
5204986,2634
5204987,2950
5204988,3027
5204989,2908
5204990,2615
5204990,2178
5204991,1701
5204992,1304
5204993,1066
5204994,1034
5204995,1215
5204995,1551
5204996,1994
5204997,2428
5204998,2812
5204999,3017
5205000,2990
5205000,2714
5205001,2316
5205002,1855
5205003,1437
5205004,1137
5205005,1021
5205005,1120
5205006,1416
5205007,1818
5205008,2303
5205009,2716
5205010,2980
5205010,3008
5205011,2825
5205012,2453
5205013,1996
5205014,1570
5205015,1209
5205016,1041
5205016,1088
5205017,1349
5205018,1722
5205019,2181
5205020,2627
5205021,2942
5205021,3030
5205022,2922
5205023,2586
5205024,2121
5205025,1641
5205026,1253
5205026,1054
5205027,1057
5205028,1225
5205029,1579
5205030,2035
5205031,2493
5205031,2854
5205032,3042
5205033,2959
5205034,2690
5205035,2265
5205036,1780
5205036,1395
5205037,1107
5205038,1025
5205039,1135
5205040,1439
5205041,1883
5205041,2359
5205042,2782
5205043,2987
5205044,3021
5205045,2843
5205046,2449
5205046,1984
5205047,1542
5205048,1207
5205049,1029
5205050,1070
5205050,1299
5205051,1702
5205052,2130
5205053,2591
5205054,2907
5205055,3026
5205055,2940
5205056,2640
5205057,2229
5205058,1743
5205059,1324
5205060,1077
5205060,1037
5205061,1197
5205062,1522
5205063,1986
5205064,2461
5205065,2820
5205065,3006
5205066,2991
5205067,2777
5205068,2378
5205069,1902
5205070,1453
5205071,1153
5205071,1024
5205072,1105
5205073,1405
5205074,1834
5205075,2319
5205076,2706
5205076,2966
5205077,3023
5205078,2856
5205079,2508
5205080,2048
5205081,1602
5205081,1236
5205082,1044
5205083,1060
5205084,1288
5205085,1680
5205086,2147
5205086,2594
5205087,2891
5205088,3029
5205089,2930
5205090,2613
5205091,2159
5205092,1689
5205092,1289
5205093,1066
5205094,1027
5205095,1216
5205096,1581
5205097,2054
5205097,2526
5205098,2848
5205099,3021
5205100,2982
5205101,2707
5205102,2289
5205102,1838
5205103,1420
5205104,1129
5205105,1024
5205106,1140
5205107,1460
5205107,1918
5205108,2342
5205109,2749
5205110,2987
5205111,3012
5205112,2817
5205112,2436
5205113,1982
5205114,1527
5205115,1177
5205116,1023
5205117,1091
5205117,1365
5205118,1741
5205119,2187
5205120,2617
5205121,2934
5205122,3025
5205122,2905
5205123,2591
5205124,2171
5205125,1721
5205126,1305
5205127,1052
5205127,1049
5205128,1218
5205129,1582
5205130,2027
5205131,2495
5205132,2858
5205132,3048
5205133,2974
5205134,2724
5205135,2339
5205136,1846
5205137,1409
5205137,1126
5205138,1024
5205139,1136
5205140,1436
5205141,1889
5205142,2357
5205142,2768
5205143,2988
5205144,3016
5205145,2831
5205146,2466
5205147,2004
5205147,1556
5205148,1203
5205149,1044
5205150,1079
5205151,1295
5205152,1689
5205152,2120
5205153,2573
5205154,2905
5205155,3030
5205156,2930
5205157,2652
5205157,2225
5205158,1748
5205159,1341
5205160,1087
5205161,1026
5205162,1196
5205162,1519
5205163,1945
5205164,2401
5205165,2790
5205166,3008
5205166,3025
5205167,2802
5205168,2426
5205169,1963
5205170,1505
5205171,1171
5205171,1035
5205172,1093
5205173,1340
5205174,1784
5205175,2272
5205176,2691
5205177,2983
5205177,3022
5205178,2883
5205179,2564
5205180,2112
5205181,1628
5205182,1261
5205182,1047
5205183,1046
5205184,1250
5205185,1606
5205186,2063
5205186,2486
5205187,2849
5205188,3018
5205189,2962
5205190,2676
5205191,2252
5205192,1788
5205192,1374
5205193,1100
5205194,1022
5205195,1155
5205196,1464
5205196,1872
5205197,2351
5205198,2761
5205199,3005
5205200,3006
5205201,2822
5205201,2468
5205202,2001
5205203,1536
5205204,1185
5205205,1027
5205206,1079
5205206,1323
5205207,1735
5205208,2227
5205209,2651
5205210,2926
5205211,3026
5205211,2904
5205212,2593
5205213,2150
5205214,1689
5205215,1303
5205216,1057
5205216,1035
5205217,1212
5205218,1548
5205219,2005
5205220,2476
5205221,2860
5205221,3012
5205222,2984
5205223,2760
5205224,2344
5205225,1870
5205226,1442
5205226,1145
5205227,1028
5205228,1109
5205229,1423
5205230,1872
5205231,2353
5205231,2723
5205232,2970
5205233,3015
5205234,2847
5205235,2465
5205236,2019
5205236,1579
5205237,1229
5205238,1037
5205239,1044
5205240,1273
5205240,1639
5205241,2108
5205242,2560
5205243,2896
5205244,3026
5205245,2948
5205245,2686
5205246,2248
5205247,1773
5205248,1349
5205249,1088
5205250,1025
5205250,1163
5205251,1494
5205252,1953
5205253,2420
5205254,2790
5205255,3011
5205256,2999
5205256,2779
5205257,2411
5205258,1936
5205259,1484
5205260,1174
5205261,1016
5205261,1096
5205262,1379
5205263,1814
5205264,2266
5205265,2702
5205266,2944
5205266,3035
5205267,2875
5205268,2516
5205269,2092
5205270,1635
5205271,1261
5205272,1025
5205273,1102
5205273,1365
5205274,1783
5205275,2256
5205276,2680
5205277,2982
5205277,3026
5205278,2890
5205279,2554
5205280,2104
5205281,1647
5205282,1261
5205282,1053
5205283,1053
5205284,1257
5205285,1648
5205286,2115
5205287,2594
5205288,2897
5205288,3016
5205289,2958
5205290,2682
5205291,2259
5205292,1779
5205293,1389
5205293,1112
5205294,1022
5205295,1163
5205296,1514
5205297,1971
5205298,2407
5205298,2781
5205299,2988
5205300,3001
5205301,2777
5205302,2395
5205303,1936
5205303,1519
5205304,1178
5205305,1023
5205306,1110
5205307,1384
5205308,1772
5205308,2246
5205309,2673
5205310,2954
5205311,3030
5205312,2888
5205313,2539
5205313,2075
5205314,1605
5205315,1228
5205316,1042
5205317,1062
5205318,1283
5205318,1668
5205319,2143
5205320,2600
5205321,2901
5205322,3024
5205323,2935
5205324,2654
5205324,2208
5205325,1737
5205326,1344
5205327,1079
5205328,1024
5205329,1184
5205329,1532
5205330,2000
5205331,2449
5205332,2823
5205333,2996
5205334,2995
5205334,2752
5205335,2359
5205336,1918
5205337,1468
5205338,1160
5205338,1029
5205339,1091
5205340,1372
5205341,1800
5205342,2299
5205343,2678
5205343,2953
5205344,3021
5205345,2877
5205346,2527
5205347,2066
5205348,1618
5205349,1240
5205349,1033
5205350,1062
5205351,1290
5205352,1690
5205353,2128
5205354,2577
5205354,2915
5205355,3026
5205356,2930
5205357,2650
5205358,2231
5205359,1755
5205359,1344
5205360,1084
5205361,1031
5205362,1203
5205363,1523
5205364,1983
5205364,2456
5205365,2827
5205366,3006
5205367,2993
5205368,2770
5205369,2379
5205369,1892
5205370,1447
5205371,1145
5205372,1033
5205373,1114
5205374,1405
5205374,1831
5205375,2312
5205376,2714
5205377,2972
5205378,3026
5205379,2858
5205379,2507
5205380,2041
5205381,1606
5205382,1227
5205383,1044
5205384,1058
5205384,1283
5205385,1668
5205386,2149
5205387,2590
5205388,2901
5205389,3029
5205390,2924
5205390,2615
5205391,2163
5205392,1681
5205393,1303
5205394,1070
5205395,1029
5205395,1221
5205396,1585
5205397,2046
5205398,2532
5205399,2851
5205400,3021
5205400,2972
5205401,2727
5205402,2303
5205403,1833
5205404,1424
5205405,1132
5205405,1023
5205406,1134
5205407,1448
5205408,1903
5205409,2338
5205410,2752
5205410,2981
5205411,3014
5205412,2816
5205413,2427
5205414,1994
5205415,1531
5205416,1181
5205416,1026
5205417,1088
5205418,1374
5205419,1751
5205420,2245
5205421,2673
5205421,2951
5205422,3027
