Time,Volt_In
3801509,2943
3801510,2776
3801511,2520
3801511,2254
3801512,1922
3801513,1643
3801514,1357
3801515,1175
3801515,1050
3801516,1013
3801517,1080
3801518,1229
3801519,1442
3801519,1724
3801520,2004
3801521,2316
3801522,2585
3801523,2829
3801524,2985
3801524,3049
3801525,2972
3801526,2864
3801527,2643
3801528,2357
3801529,2042
3801529,1739
3801530,1455
3801531,1234
3801532,1091
3801533,1029
3801533,1062
3801534,1170
3801535,1364
3801536,1618
3801537,1897
3801537,2227
3801538,2494
3801539,2754
3801540,2932
3801541,3023
3801542,3005
3801543,2915
3801543,2715
3801544,2450
3801545,2146
3801546,1827
3801547,1549
3801548,1299
3801548,1124
3801549,1039
3801550,1036
3801551,1121
3801552,1306
3801552,1518
3801553,1797
3801554,2116
3801555,2429
3801556,2702
3801556,2929
3801557,3001
3801558,3032
3801559,2951
3801560,2777
3801561,2537
3801561,2249
3801562,1934
3801563,1631
3801564,1364
3801565,1178
3801566,1053
3801566,1023
3801567,1084
3801568,1223
3801569,1442
3801570,1726
3801570,2004
3801571,2302
3801572,2586
3801573,2835
3801574,2976
3801575,3057
3801575,2982
3801576,2866
3801577,2644
3801578,2353
3801579,2041
3801580,1747
3801580,1461
3801581,1244
3801582,1089
3801583,1019
3801584,1049
3801584,1162
3801585,1349
3801586,1614
3801587,1917
3801588,2217
3801588,2495
3801589,2747
3801590,2931
3801591,3030
3801592,3007
3801593,2919
3801593,2724
3801594,2450
3801595,2157
3801596,1824
3801597,1548
3801598,1302
3801598,1122
3801599,1037
3801600,1035
3801601,1131
3801602,1312
3801602,1530
3801603,1812
3801604,2107
3801605,2403
3801606,2673
3801606,2862
3801607,2990
3801608,3028
3801609,2950
3801610,2789
3801611,2569
3801611,2286
3801612,1957
3801613,1660
3801614,1384
3801615,1181
3801616,1053
3801616,1025
3801617,1079
3801618,1226
3801619,1433
3801620,1718
3801620,2021
3801621,2306
3801622,2593
3801623,2823
3801624,2982
3801625,3050
3801625,2985
3801626,2850
3801627,2637
3801628,2360
3801629,2047
3801630,1738
3801630,1467
3801631,1238
3801632,1091
3801633,1013
3801634,1070
3801634,1170
3801635,1345
3801636,1624
3801637,1946
3801638,2258
3801639,2577
3801639,2780
3801640,2938
3801641,3029
3801642,2994
3801643,2892
3801644,2691
3801644,2429
3801645,2134
3801646,1818
3801647,1511
3801648,1271
3801649,1118
3801649,1021
3801650,1046
3801651,1160
3801652,1339
3801653,1611
3801654,1886
3801654,2187
3801655,2486
3801656,2738
3801657,2926
3801658,3047
3801658,3022
3801659,2915
3801660,2738
3801661,2479
3801662,2180
3801663,1866
3801663,1573
3801664,1321
3801665,1130
3801666,1038
3801667,1035
3801668,1104
3801668,1276
3801669,1515
3801670,1788
3801671,2099
3801672,2394
3801672,2670
3801673,2879
3801674,2990
3801675,3021
3801676,2951
3801677,2798
3801677,2561
3801678,2266
3801679,1952
3801680,1651
3801681,1387
3801682,1179
3801682,1058
3801683,1016
3801684,1065
3801685,1212
3801686,1416
3801686,1667
3801687,1992
3801688,2320
3801689,2602
3801690,2852
3801691,2980
3801691,3026
3801692,2984
3801693,2855
3801694,2635
3801695,2356
3801696,2044
3801696,1754
3801697,1467
3801698,1249
3801699,1093
3801700,1030
3801700,1047
3801701,1150
3801702,1344
3801703,1618
3801704,1892
3801704,2204
3801705,2508
3801706,2764
3801707,2927
3801708,3026
3801709,3010
3801709,2908
3801710,2708
3801711,2436
3801712,2150
3801713,1838
3801714,1550
3801714,1298
3801715,1112
3801716,1029
3801717,1041
3801718,1153
3801719,1332
3801719,1590
3801720,1903
3801721,2220
3801722,2512
3801723,2769
3801724,2938
3801725,3027
3801725,3012
3801726,2901
3801727,2711
3801728,2452
3801729,2163
3801730,1843
3801730,1545
3801731,1301
3801732,1116
3801733,1023
3801734,1036
3801735,1141
3801735,1336
3801736,1610
3801737,1914
3801738,2229
3801739,2503
3801740,2764
3801740,2932
3801741,3023
3801742,3001
3801743,2899
3801744,2722
3801745,2459
3801745,2141
3801746,1835
3801747,1534
3801748,1291
3801749,1125
3801749,1040
3801750,1040
3801751,1120
3801752,1306
3801753,1527
3801753,1804
3801754,2122
3801755,2434
3801756,2703
3801757,2925
3801758,3009
3801758,3022
3801759,2953
3801760,2781
3801761,2521
3801762,2230
3801763,1916
3801763,1638
3801764,1367
3801765,1174
3801766,1059
3801767,1016
3801767,1082
3801768,1236
3801769,1446
3801770,1722
3801771,2014
3801772,2345
3801772,2617
3801773,2846
3801774,2980
3801775,3034
3801776,3001
3801777,2831
3801777,2594
3801778,2309
3801779,1979
3801780,1671
3801781,1415
3801782,1203
3801783,1060
3801783,1020
3801784,1080
3801785,1229
3801786,1473
3801787,1738
3801788,2054
3801788,2362
3801789,2650
3801790,2868
3801791,3021
3801792,3023
3801793,2964
3801793,2819
3801794,2589
3801795,2288
3801796,1985
3801797,1681
3801798,1418
3801798,1197
3801799,1068
3801800,1021
3801801,1065
3801802,1216
3801803,1438
3801803,1721
3801804,2028
3801805,2345
3801806,2613
3801807,2838
3801808,2982
3801808,3029
3801809,2969
3801810,2801
3801811,2586
3801812,2287
3801813,2001
3801813,1698
3801814,1416
3801815,1199
3801816,1062
3801817,1020
3801818,1082
3801818,1230
3801819,1441
3801820,1723
3801821,2013
3801822,2338
3801823,2621
3801823,2851
3801824,2984
3801825,3047
3801826,2979
3801827,2828
3801828,2605
3801828,2313
3801829,2039
3801830,1710
3801831,1448
3801832,1237
3801832,1078
3801833,1016
3801834,1065
3801835,1172
3801836,1361
3801836,1618
3801837,1916
3801838,2219
3801839,2506
3801840,2760
3801841,2940
3801841,3033
3801842,3006
3801843,2917
3801844,2714
3801845,2448
3801846,2143
3801846,1825
3801847,1528
3801848,1288
3801849,1123
3801850,1031
3801850,1024
3801851,1115
3801852,1303
3801853,1520
3801854,1804
3801855,2117
3801855,2428
3801856,2700
3801857,2926
3801858,3014
3801859,3038
3801860,2930
3801861,2735
3801861,2473
3801862,2175
3801863,1852
3801864,1566
3801865,1328
3801866,1133
3801866,1025
3801867,1037
3801868,1104
3801869,1264
3801870,1518
3801870,1778
3801871,2106
3801872,2398
3801873,2661
3801874,2880
3801875,3002
3801875,3026
3801876,2946
3801877,2769
3801878,2532
3801879,2249
3801880,1930
3801880,1618
3801881,1349
3801882,1156
3801883,1054
3801884,1030
3801885,1097
3801885,1253
3801886,1490
3801887,1766
3801888,2067
3801889,2370
3801889,2643
3801890,2874
3801891,3017
3801892,3024
3801893,2979
3801894,2822
3801894,2577
3801895,2299
3801896,1976
3801897,1683
3801898,1413
3801899,1196
3801899,1068
3801900,1020
3801901,1070
3801902,1198
3801903,1393
3801903,1660
3801904,1975
3801905,2270
3801906,2570
3801907,2801
3801908,2962
3801908,3019
3801909,2993
3801910,2884
3801911,2664
3801912,2389
3801913,2072
3801913,1772
3801914,1492
3801915,1264
3801916,1113
3801917,1026
3801917,1038
3801918,1166
3801919,1327
3801920,1574
3801921,1869
3801922,2199
3801922,2503
3801923,2777
3801924,2926
3801925,3017
3801926,3012
3801927,2916
3801927,2730
3801928,2472
3801929,2166
3801930,1870
3801931,1572
3801932,1318
3801932,1128
3801933,1038
3801934,1029
3801935,1138
3801936,1314
3801936,1544
3801937,1846
3801938,2137
3801939,2465
3801940,2713
3801941,2915
3801941,3019
3801942,3018
3801943,2934
3801944,2750
3801945,2507
3801946,2197
3801946,1904
3801947,1598
3801948,1349
3801949,1151
3801950,1034
3801951,1031
3801951,1126
3801952,1303
3801953,1532
3801954,1813
3801955,2109
3801956,2432
3801956,2704
3801957,2913
3801958,3010
3801959,3027
3801960,2944
3801961,2772
3801961,2522
3801962,2233
3801963,1917
3801964,1627
3801965,1358
3801965,1174
3801966,1055
3801967,1012
3801968,1086
3801969,1227
3801970,1440
3801970,1716
3801971,2017
3801972,2339
3801973,2621
3801974,2858
3801975,2982
3801975,3032
3801976,2984
3801977,2833
3801978,2610
3801979,2312
3801980,2022
3801980,1728
3801981,1440
3801982,1220
3801983,1067
3801984,1018
3801985,1083
3801985,1216
3801986,1422
3801987,1689
3801988,2000
3801989,2330
3801989,2604
3801990,2848
3801991,2978
3801992,3033
3801993,2992
3801994,2857
3801995,2626
3801995,2352
3801996,2050
3801997,1748
3801998,1456
3801999,1223
3801999,1086
3802000,1024
3802001,1050
3802002,1187
3802003,1418
3802004,1686
3802005,2012
3802005,2338
3802006,2594
3802007,2818
3802008,2974
3802009,3027
3802010,2987
3802010,2843
3802011,2624
3802012,2320
3802013,2010
3802014,1691
3802015,1432
3802015,1220
3802016,1080
3802017,1025
3802018,1057
3802019,1191
3802019,1400
3802020,1640
3802021,1955
3802022,2283
3802023,2576
3802024,2801
3802024,2965
3802025,3034
3802026,2999
3802027,2866
3802028,2661
3802029,2397
3802029,2088
3802030,1785
3802031,1481
3802032,1257
3802033,1088
3802034,1025
3802034,1058
3802035,1171
3802036,1357
3802037,1629
3802038,1915
3802038,2223
3802039,2500
3802040,2754
3802041,2934
3802042,3019
3802043,3009
3802043,2907
3802044,2717
3802045,2448
3802046,2143
3802047,1825
3802048,1538
3802048,1299
3802049,1130
3802050,1026
3802051,1025
3802052,1108
3802053,1304
3802053,1526
3802054,1804
3802055,2122
3802056,2431
3802057,2693
3802057,2922
3802058,2994
3802059,3035
3802060,2951
3802061,2773
3802062,2534
3802062,2245
3802063,1940
3802064,1631
3802065,1355
3802066,1170
3802067,1055
3802067,1016
3802068,1082
3802069,1223
3802070,1435
3802071,1727
3802071,2011
3802072,2312
3802073,2588
3802074,2823
3802075,2972
3802075,3046
3802076,2984
3802077,2860
3802078,2648
3802079,2361
3802080,2047
3802081,1739
3802081,1459
3802082,1246
3802083,1087
3802084,1021
3802085,1059
3802085,1164
3802086,1349
3802087,1609
3802088,1899
3802089,2229
3802089,2501
3802090,2756
3802091,2942
3802092,3025
3802093,3013
3802094,2912
3802094,2720
3802095,2451
3802096,2144
3802097,1821
3802098,1538
3802099,1292
3802099,1136
3802100,1029
3802101,1032
3802102,1113
3802103,1311
3802103,1524
3802104,1805
3802105,2119
3802106,2432
3802107,2703
3802108,2920
3802108,3001
3802109,3018
3802110,2939
3802111,2780
3802112,2527
3802113,2241
3802113,1934
3802114,1633
3802115,1364
3802116,1186
3802117,1061
3802117,1008
3802118,1075
3802119,1228
3802120,1436
3802121,1718
3802121,2009
3802122,2307
3802123,2583
3802124,2830
3802125,2988
3802126,3052
3802126,2989
3802127,2860
3802128,2639
3802129,2366
3802130,2048
3802131,1740
3802131,1470
3802132,1240
3802133,1090
3802134,1019
3802135,1066
3802135,1163
3802136,1363
3802137,1623
3802138,1906
3802139,2232
3802139,2500
3802140,2766
3802141,2926
3802142,3021
3802143,3014
3802144,2910
3802144,2720
3802145,2453
3802146,2141
3802147,1822
3802148,1533
3802149,1299
3802149,1119
3802150,1040
3802151,1039
3802152,1116
3802153,1305
3802153,1531
3802154,1801
3802155,2118
3802156,2432
3802157,2705
3802158,2924
3802158,3005
3802159,3027
3802160,2949
3802161,2764
3802162,2523
3802163,2238
3802163,1933
3802164,1629
3802165,1355
3802166,1183
3802167,1049
3802168,1011
3802168,1073
3802169,1224
3802170,1449
3802171,1727
3802172,2018
3802172,2306
3802173,2586
3802174,2828
3802175,2972
3802176,3055
3802177,2992
3802177,2862
3802178,2652
3802179,2357
3802180,2047
3802181,1743
3802181,1471
3802182,1237
3802183,1087
3802184,1016
3802185,1073
3802186,1169
3802186,1360
3802187,1617
3802188,1932
3802189,2265
3802190,2565
3802191,2785
3802191,2959
3802192,3031
3802193,3008
3802194,2889
3802195,2704
3802196,2427
3802196,2127
3802197,1813
3802198,1514
3802199,1258
3802200,1112
3802200,1021
3802201,1043
3802202,1162
3802203,1341
3802204,1616
3802205,1895
3802205,2212
3802206,2512
3802207,2772
3802208,2942
3802209,3026
3802210,3013
3802210,2902
3802211,2705
3802212,2453
3802213,2143
3802214,1840
3802215,1552
3802215,1296
3802216,1108
3802217,1021
3802218,1047
3802219,1158
3802220,1328
3802220,1563
3802221,1864
3802222,2196
3802223,2498
3802224,2774
3802225,2932
3802225,3021
3802226,3021
3802227,2922
3802228,2722
3802229,2475
3802230,2166
3802230,1875
3802231,1569
3802232,1338
3802233,1146
3802234,1050
3802234,1012
3802235,1095
3802236,1253
3802237,1497
3802238,1762
3802239,2076
3802239,2408
3802240,2669
3802241,2874
3802242,3017
3802243,3020
3802244,2967
3802244,2797
3802245,2559
3802246,2270
3802247,1956
3802248,1672
3802249,1394
3802249,1181
3802250,1054
3802251,1025
3802252,1095
3802253,1251
3802254,1484
3802254,1775
3802255,2094
3802256,2407
3802257,2680
3802258,2869
3802259,2999
3802259,3024
3802260,2952
3802261,2805
3802262,2563
3802263,2291
3802264,1956
3802264,1649
3802265,1379
3802266,1183
3802267,1061
3802268,1034
3802268,1071
3802269,1224
3802270,1471
3802271,1760
3802272,2087
3802273,2375
3802273,2640
3802274,2851
3802275,2987
3802276,3017
3802277,2976
3802278,2825
3802279,2587
3802279,2316
3802280,1989
3802281,1676
3802282,1413
3802283,1196
3802284,1061
3802284,1025
3802285,1079
3802286,1245
3802287,1489
3802288,1739
3802289,2053
3802289,2358
3802290,2653
3802291,2859
3802292,3018
3802293,3036
3802294,2965
3802294,2822
3802295,2589
3802296,2287
3802297,1967
3802298,1674
3802299,1411
3802299,1193
3802300,1060
3802301,1017
3802302,1095
3802303,1226
3802304,1465
3802304,1743
3802305,2077
3802306,2382
3802307,2674
3802308,2849
3802309,2987
3802309,3028
3802310,2972
3802311,2801
3802312,2580
3802313,2299
3802314,1998
3802314,1690
3802315,1406
3802316,1181
3802317,1072
3802318,1016
3802319,1088
3802319,1224
3802320,1438
3802321,1720
3802322,2013
3802323,2339
3802324,2623
3802324,2848
3802325,2984
3802326,3036
3802327,2986
3802328,2846
3802329,2603
3802329,2316
3802330,2027
3802331,1709
3802332,1447
3802333,1216
3802334,1074
3802334,1021
3802335,1069
3802336,1212
3802337,1427
3802338,1683
3802338,1996
3802339,2312
3802340,2602
3802341,2852
3802342,2964
3802343,3033
3802343,2988
3802344,2857
3802345,2632
3802346,2361
3802347,2038
3802348,1743
3802348,1466
3802349,1234
3802350,1071
3802351,1027
3802352,1058
3802353,1203
3802353,1414
3802354,1655
3802355,1971
3802356,2256
3802357,2562
3802358,2814
3802358,2967
3802359,3030
3802360,3006
3802361,2868
3802362,2667
3802363,2393
3802363,2063
3802364,1766
3802365,1484
3802366,1266
3802367,1097
3802368,1038
3802368,1037
3802369,1166
3802370,1325
3802371,1573
3802372,1862
3802372,2195
3802373,2498
3802374,2765
3802375,2924
3802376,3009
3802377,3021
3802377,2908
3802378,2718
3802379,2472
3802380,2176
3802381,1877
3802382,1569
3802382,1330
3802383,1141
3802384,1042
3802385,1021
3802386,1095
3802386,1260
3802387,1498
3802388,1767
3802389,2050
3802390,2371
3802390,2646
3802391,2864
3802392,3007
3802393,3030
3802394,2962
3802395,2796
3802396,2553
3802396,2258
3802397,1953
3802398,1675
3802399,1394
3802400,1172
3802401,1052
3802401,1022
3802402,1103
3802403,1243
3802404,1456
3802405,1751
3802405,2058
3802406,2374
3802407,2673
3802408,2871
3802409,3004
3802410,3021
3802411,2949
3802411,2806
3802412,2556
3802413,2285
3802414,1960
3802415,1652
3802416,1370
3802416,1172
3802417,1047
3802418,1020
3802419,1079
3802420,1241
3802420,1444
3802421,1729
3802422,2026
3802423,2341
3802424,2623
3802425,2860
3802425,2993
3802426,3030
3802427,2984
3802428,2836
3802429,2610
3802430,2311
3802430,2021
3802431,1705
3802432,1454
3802433,1217
3802434,1079
3802435,1032
3802435,1066
3802436,1222
3802437,1430
3802438,1685
3802439,1992
3802440,2310
3802440,2602
3802441,2856
3802442,2978
3802443,3041
3802444,2994
3802445,2860
3802445,2624
3802446,2337
3802447,2034
3802448,1719
3802449,1435
3802450,1216
3802450,1069
3802451,1032
3802452,1074
3802453,1196
3802454,1396
3802454,1664
3802455,1975
3802456,2269
3802457,2564
3802458,2806
3802459,2955
3802459,3036
3802460,2996
3802461,2881
3802462,2667
3802463,2382
3802464,2072
3802464,1776
3802465,1482
3802466,1260
3802467,1100
3802468,1018
3802469,1037
3802469,1159
3802470,1375
3802471,1620
3802472,1913
3802473,2245
3802474,2544
3802474,2797
3802475,2986
3802476,3023
3802477,3002
3802478,2892
3802479,2677
3802479,2412
3802480,2105
3802481,1785
3802482,1519
3802483,1274
3802484,1125
3802484,1025
3802485,1028
3802486,1129
3802487,1315
3802488,1566
3802488,1876
3802489,2225
3802490,2484
3802491,2731
3802492,2913
3802493,3015
3802494,3018
3802494,2924
3802495,2723
3802496,2481
3802497,2176
3802498,1853
3802498,1550
3802499,1322
3802500,1137
3802501,1037
3802502,1021
3802503,1137
3802503,1325
3802504,1593
3802505,1867
3802506,2183
3802507,2478
3802508,2740
3802509,2933
3802509,3046
3802510,3017
3802511,2926
3802512,2736
3802513,2469
3802514,2166
3802514,1851
3802515,1557
3802516,1315
3802517,1137
3802518,1046
3802518,1041
3802519,1115
3802520,1301
3802521,1540
3802522,1836
3802523,2158
3802523,2460
3802524,2711
3802525,2903
3802526,3010
3802527,3023
3802528,2939
3802528,2764
3802529,2519
3802530,2208
3802531,1902
3802532,1577
3802533,1338
3802533,1152
3802534,1045
3802535,1029
3802536,1112
3802537,1248
3802537,1494
3802538,1756
3802539,2047
3802540,2364
3802541,2660
3802542,2872
3802542,3013
3802543,3024
3802544,2976
