Timestamps,Volts
3150.492,1.3
3150.493,1.33
3150.495,1.35
3150.496,1.32
3150.497,1.32
3150.498,1.29
3150.5,1.3
3150.501,1.3
3150.502,1.28
3150.503,1.27
3150.505,1.28
3150.506,1.3
3150.507,1.33
3150.508,1.33
3150.51,1.33
3150.511,1.32
3150.512,1.33
3150.513,1.34
3150.515,1.3
3150.516,1.28
3150.517,1.29
3150.518,1.31
3150.52,1.31
3150.521,1.29
3150.522,1.29
3150.523,1.31
3150.525,1.31
3150.526,1.34
3150.527,1.35
3150.528,1.34
3150.53,1.35
3150.531,1.34
3150.532,1.33
3150.533,1.29
3150.535,1.27
3150.536,1.31
3150.537,1.31
3150.538,1.32
3150.54,1.31
3150.541,1.25
3150.542,1.3
3150.543,1.31
3150.545,1.33
3150.546,1.32
3150.547,1.24
3150.548,1.17
3150.55,1.24
3150.551,1.27
3150.552,1.28
3150.553,1.31
3150.555,1.31
3150.556,1.33
3150.557,1.35
3150.558,1.37
3150.56,1.34
3150.561,1.26
3150.562,1.21
3150.563,1.26
3150.565,1.29
3150.566,1.26
3150.567,1.25
3150.568,1.28
3150.57,1.29
3150.571,1.31
3150.572,1.34
3150.573,1.33
3150.575,1.34
3150.576,1.37
3150.577,1.37
3150.578,1.34
3150.58,1.34
3150.581,1.34
3150.582,1.32
3150.583,1.32
3150.585,1.31
3150.586,1.32
3150.587,1.33
3150.588,1.31
3150.59,1.31
3150.591,1.33
3150.592,1.32
3150.594,1.33
3150.595,1.31
3150.596,1.3
3150.597,1.22
3150.599,1.24
3150.6,1.24
3150.601,1.27
3150.602,1.26
3150.604,1.26
3150.605,1.31
3150.606,1.34
3150.607,1.35
3150.609,1.34
3150.61,1.36
3150.611,1.34
3150.612,1.35
3150.614,1.32
3150.615,1.32
3150.616,1.29
3150.617,1.28
3150.619,1.28
3150.62,1.27
3150.621,1.29
3150.622,1.32
3150.624,1.32
3150.625,1.25
3150.626,1.31
3150.627,1.33
3150.629,1.34
3150.63,1.33
3150.631,1.3
3150.632,1.29
3150.634,1.27
3150.635,1.25
3150.636,1.29
3150.637,1.31
3150.639,1.33
3150.64,1.32
3150.641,1.31
3150.642,1.31
3150.644,1.31
3150.645,1.32
3150.646,1.32
3150.647,1.3
3150.649,1.29
3150.65,1.29
3150.651,1.3
3150.652,1.29
3150.654,1.27
3150.655,1.31
3150.656,1.3
3150.657,1.31
3150.659,1.33
3150.66,1.34
3150.661,1.32
3150.662,1.32
3150.664,1.33
3150.665,1.31
3150.666,1.31
3150.667,1.3
3150.669,1.29
3150.67,1.3
3150.671,1.32
3150.672,1.32
3150.674,1.33
3150.675,1.35
3150.676,1.33
3150.677,1.25
3150.679,1.28
3150.68,1.31
3150.681,1.32
3150.682,1.31
3150.684,1.27
3150.685,1.28
3150.686,1.29
3150.687,1.3
3150.689,1.3
3150.69,1.32
3150.691,1.35
3150.692,1.34
3150.694,1.34
3150.695,1.36
3150.696,1.36
3150.697,1.35
3150.699,1.29
3150.7,1.28
3150.701,1.3
3150.702,1.32
3150.704,1.32
3150.705,1.33
3150.706,1.32
3150.707,1.31
3150.709,1.33
3150.71,1.36
3150.711,1.34
3150.712,1.34
3150.714,1.3
3150.715,1.29
3150.716,1.28
3150.717,1.2
3150.719,1.24
3150.72,1.27
3150.721,1.28
3150.722,1.31
3150.724,1.34
3150.725,1.35
3150.726,1.35
3150.727,1.35
3150.729,1.25
3150.73,1.3
3150.731,1.27
3150.732,1.26
3150.734,1.27
3150.735,1.29
3150.736,1.3
3150.737,1.28
3150.739,1.22
3150.74,1.28
3150.741,1.3
3150.742,1.33
3150.744,1.32
3150.745,1.33
3150.746,1.33
3150.747,1.34
3150.749,1.23
3150.75,1.24
3150.751,1.24
3150.752,1.27
3150.754,1.27
3150.755,1.28
3150.756,1.3
3150.757,1.3
3150.759,1.31
3150.76,1.34
3150.761,1.33
3150.762,1.32
3150.764,1.33
3150.765,1.31
3150.766,1.31
3150.767,1.32
3150.769,1.29
3150.77,1.29
3150.771,1.3
3150.772,1.34
3150.774,1.35
3150.775,1.36
3150.776,1.34
3150.777,1.35
3150.779,1.36
3150.78,1.31
3150.781,1.3
3150.783,1.28
3150.784,1.31
3150.785,1.31
3150.786,1.29
3150.788,1.29
3150.789,1.29
3150.79,1.31
3150.791,1.31
3150.793,1.35
3150.794,1.36
3150.795,1.36
3150.796,1.35
3150.798,1.32
3150.799,1.3
3150.8,1.32
3150.801,1.29
3150.803,1.28
3150.804,1.3
3150.805,1.33
3150.806,1.34
3150.808,1.33
3150.809,1.35
3150.81,1.36
3150.811,1.37
3150.813,1.37
3150.814,1.32
3150.815,1.29
3150.816,1.29
3150.818,1.27
3150.819,1.29
3150.82,1.31
3150.821,1.32
3150.823,1.36
3150.824,1.33
3150.825,1.33
3150.826,1.34
3150.828,1.34
3150.829,1.35
3150.83,1.35
3150.831,1.32
3150.833,1.28
3150.834,1.27
3150.835,1.28
3150.836,1.28
3150.838,1.27
3150.839,1.31
3150.84,1.29
3150.841,1.3
3150.843,1.31
3150.844,1.32
3150.845,1.31
3150.846,1.31
3150.848,1.29
3150.849,1.27
3150.85,1.27
3150.851,1.27
3150.853,1.29
3150.854,1.32
3150.855,1.33
3150.856,1.31
3150.858,1.34
3150.859,1.33
3150.86,1.35
3150.861,1.32
3150.863,1.32
3150.864,1.32
3150.865,1.29
3150.866,1.27
3150.868,1.29
3150.869,1.29
3150.87,1.27
3150.871,1.28
3150.873,1.32
3150.874,1.34
3150.875,1.33
3150.876,1.35
3150.878,1.33
3150.879,1.32
3150.88,1.31
3150.881,1.29
3150.883,1.29
3150.884,1.27
3150.885,1.26
3150.886,1.28
3150.888,1.29
3150.889,1.31
3150.89,1.34
3150.891,1.35
3150.893,1.37
3150.894,1.37
3150.895,1.33
3150.896,1.34
3150.898,1.31
3150.899,1.32
3150.9,1.29
3150.901,1.29
3150.903,1.27
3150.904,1.26
3150.905,1.28
3150.906,1.31
3150.908,1.34
3150.909,1.36
3150.91,1.35
3150.911,1.37
3150.913,1.36
3150.914,1.33
3150.915,1.3
3150.916,1.28
3150.918,1.2
3150.919,1.23
3150.92,1.28
3150.921,1.29
3150.923,1.32
3150.924,1.34
3150.925,1.37
3150.926,1.38
3150.928,1.38
3150.929,1.34
3150.93,1.31
3150.932,1.32
3150.933,1.32
3150.934,1.33
3150.935,1.31
3150.937,1.32
3150.938,1.3
3150.939,1.33
3150.94,1.31
3150.942,1.34
3150.943,1.34
3150.944,1.34
3150.945,1.31
3150.947,1.29
3150.948,1.3
3150.949,1.21
3150.95,1.26
3150.952,1.27
3150.953,1.3
3150.954,1.33
3150.955,1.33
3150.957,1.34
3150.958,1.32
3150.959,1.33
3150.96,1.33
3150.962,1.32
3150.963,1.31
3150.964,1.32
3150.965,1.3
3150.967,1.31
3150.968,1.29
3150.969,1.29
3150.97,1.32
3150.972,1.33
3150.973,1.35
3150.974,1.33
3150.975,1.35
3150.977,1.36
3150.978,1.35
3150.979,1.32
3150.98,1.33
3150.982,1.31
3150.983,1.32
3150.984,1.29
3150.985,1.26
3150.987,1.26
3150.988,1.3
3150.989,1.3
3150.99,1.3
3150.992,1.33
3150.993,1.25
3150.994,1.28
3150.995,1.22
3150.997,1.25
3150.998,1.28
3150.999,1.29
3151,1.31
3151.002,1.32
3151.003,1.3
3151.004,1.28
3151.005,1.31
3151.007,1.34
3151.008,1.33
3151.009,1.35
3151.01,1.36
3151.012,1.36
3151.013,1.36
3151.014,1.32
3151.015,1.32
3151.017,1.32
3151.018,1.29
3151.019,1.3
3151.02,1.29
3151.022,1.31
3151.023,1.34
3151.024,1.34
3151.025,1.35
3151.027,1.34
3151.028,1.34
3151.029,1.32
3151.03,1.33
3151.032,1.34
3151.033,1.32
3151.034,1.31
3151.035,1.28
3151.037,1.27
3151.038,1.27
3151.039,1.3
3151.04,1.32
3151.042,1.33
3151.043,1.35
3151.044,1.34
3151.045,1.33
3151.047,1.32
3151.048,1.32
3151.049,1.32
3151.05,1.32
3151.052,1.28
3151.053,1.31
3151.054,1.32
3151.055,1.3
3151.057,1.31
3151.058,1.34
3151.059,1.32
3151.06,1.32
3151.062,1.31
3151.063,1.32
3151.064,1.33
3151.065,1.28
3151.067,1.31
3151.068,1.28
3151.069,1.29
3151.07,1.3
3151.072,1.32
3151.073,1.25
3151.074,1.27
3151.075,1.29
3151.077,1.31
3151.078,1.31
3151.079,1.3
3151.08,1.3
3151.082,1.28
3151.083,1.29
3151.084,1.26
3151.085,1.25
3151.087,1.28
3151.088,1.22
3151.089,1.25
3151.09,1.31
3151.092,1.32
3151.093,1.34
3151.094,1.35
3151.095,1.26
3151.097,1.27
3151.098,1.25
3151.099,1.25
3151.1,1.27
3151.102,1.29
3151.103,1.27
3151.104,1.31
3151.105,1.29
3151.107,1.29
3151.108,1.31
3151.109,1.32
3151.111,1.35
3151.112,1.36
3151.113,1.37
3151.114,1.36
3151.116,1.33
3151.117,1.29
3151.118,1.31
3151.119,1.22
3151.121,1.25
3151.122,1.29
3151.123,1.32
3151.124,1.32
3151.126,1.32
3151.127,1.31
3151.128,1.31
3151.129,1.34
3151.131,1.25
3151.132,1.28
3151.133,1.28
3151.134,1.29
3151.136,1.31
3151.137,1.22
3151.138,1.28
3151.139,1.29
3151.141,1.29
3151.142,1.34
3151.143,1.35
3151.144,1.36
3151.146,1.37
3151.147,1.35
3151.148,1.34
3151.149,1.3
3151.151,1.31
3151.152,1.32
3151.153,1.31
3151.154,1.29
3151.156,1.32
3151.157,1.34
3151.158,1.36
3151.159,1.38
3151.161,1.35
3151.162,1.33
3151.163,1.34
3151.164,1.34
3151.166,1.32
3151.167,1.29
3151.168,1.3
3151.169,1.29
3151.171,1.28
3151.172,1.29
3151.173,1.3
3151.174,1.31
3151.176,1.31
3151.177,1.25
3151.178,1.26
3151.179,1.3
3151.181,1.31
3151.182,1.29
3151.183,1.28
3151.184,1.29
3151.186,1.27
3151.187,1.27
3151.188,1.28
3151.189,1.31
3151.191,1.3
3151.192,1.34
3151.193,1.33
3151.194,1.34
3151.196,1.26
3151.197,1.3
3151.198,1.32
3151.199,1.3
3151.201,1.31
3151.202,1.29
3151.203,1.29
3151.204,1.3
3151.206,1.31
3151.207,1.33
3151.208,1.26
3151.209,1.28
3151.211,1.33
3151.212,1.32
3151.213,1.34
3151.214,1.31
3151.216,1.28
3151.217,1.27
3151.218,1.28
3151.219,1.28
3151.221,1.28
3151.222,1.31
3151.223,1.32
3151.224,1.32
3151.226,1.32
3151.227,1.32
3151.228,1.33
3151.229,1.34
3151.231,1.31
3151.232,1.28
3151.233,1.26
3151.234,1.27
3151.236,1.29
3151.237,1.3
3151.238,1.31
3151.239,1.33
3151.241,1.35
3151.242,1.36
3151.243,1.38
3151.244,1.34
3151.246,1.32
3151.247,1.33
3151.248,1.31
3151.249,1.28
3151.251,1.3
3151.252,1.3
3151.253,1.3
3151.254,1.31
3151.256,1.32
3151.257,1.26
3151.258,1.3
3151.259,1.34
3151.261,1.36
3151.262,1.34
3151.263,1.35
3151.264,1.35
3151.266,1.3
3151.267,1.31
3151.268,1.32
3151.269,1.29
3151.271,1.27
3151.272,1.29
3151.273,1.32
3151.274,1.33
3151.276,1.34
3151.277,1.34
3151.278,1.36
3151.279,1.33
3151.281,1.34
3151.282,1.33
3151.283,1.3
3151.284,1.2
3151.286,1.25
3151.287,1.26
3151.288,1.27
3151.289,1.32
3151.291,1.33
3151.292,1.37
3151.293,1.35
3151.295,1.36
3151.296,1.36
3151.297,1.34
3151.298,1.34
3151.3,1.3
3151.301,1.3
3151.302,1.28
3151.303,1.29
3151.305,1.31
3151.306,1.31
3151.307,1.32
3151.308,1.33
3151.31,1.35
3151.311,1.36
3151.312,1.33
3151.313,1.35
3151.315,1.33
3151.316,1.3
3151.317,1.27
3151.318,1.26
3151.32,1.26
3151.321,1.28
3151.322,1.22
3151.323,1.29
3151.325,1.31
3151.326,1.32
3151.327,1.34
3151.328,1.33
3151.33,1.34
3151.331,1.31
3151.332,1.32
3151.333,1.31
3151.335,1.29
3151.336,1.27
3151.337,1.29
3151.338,1.29
3151.34,1.33
3151.341,1.32
3151.342,1.35
3151.343,1.35
3151.345,1.35
3151.346,1.33
3151.347,1.33
3151.348,1.31
3151.35,1.31
3151.351,1.32
3151.352,1.3
3151.353,1.31
3151.355,1.3
3151.356,1.31
3151.357,1.25
3151.358,1.29
3151.36,1.31
3151.361,1.34
3151.362,1.35
3151.363,1.26
3151.365,1.28
3151.366,1.29
3151.367,1.27
3151.368,1.3
3151.37,1.28
3151.371,1.29
3151.372,1.31
3151.373,1.31
3151.375,1.33
3151.376,1.34
3151.377,1.35
3151.378,1.32
3151.38,1.31
3151.381,1.3
3151.382,1.29
3151.383,1.3
3151.385,1.27
3151.386,1.29
3151.387,1.28
3151.388,1.21
3151.39,1.26
3151.391,1.3
3151.392,1.33
3151.393,1.33
3151.395,1.31
3151.396,1.31
3151.397,1.29
3151.398,1.3
3151.4,1.29
3151.401,1.29
3151.402,1.3
3151.403,1.27
3151.405,1.29
3151.406,1.31
3151.407,1.32
3151.408,1.34
3151.41,1.37
3151.411,1.36
3151.412,1.33
3151.413,1.35
3151.415,1.32
3151.416,1.3
3151.417,1.31
3151.418,1.29
3151.42,1.3
3151.421,1.31
3151.422,1.29
3151.423,1.3
3151.425,1.3
3151.426,1.3
3151.427,1.31
3151.428,1.32
3151.43,1.34
3151.431,1.31
3151.432,1.32
3151.433,1.32
3151.435,1.31
3151.436,1.29
3151.437,1.3
3151.438,1.23
3151.44,1.26
3151.441,1.3
3151.442,1.32
3151.443,1.25
3151.445,1.3
3151.446,1.31
3151.447,1.3
3151.448,1.29
3151.45,1.3
3151.451,1.3
3151.452,1.27
3151.453,1.27
3151.455,1.29
3151.456,1.28
3151.457,1.29
3151.458,1.34
3151.46,1.36
3151.461,1.36
3151.462,1.35
3151.463,1.35
3151.465,1.34
3151.466,1.34
3151.467,1.32
3151.468,1.29
3151.47,1.29
3151.471,1.3
3151.472,1.32
3151.474,1.34
3151.475,1.33
3151.476,1.33
3151.477,1.36
3151.479,1.35
3151.48,1.34
3151.481,1.3
3151.482,1.3
3151.484,1.3
3151.485,1.27
3151.486,1.27
3151.487,1.28
3151.489,1.29
3151.49,1.32
3151.491,1.34
3151.492,1.36
3151.494,1.36
3151.495,1.34
3151.496,1.35
3151.497,1.31
3151.499,1.29
3151.5,1.31
3151.501,1.31
3151.502,1.31
3151.504,1.29
3151.505,1.28
3151.506,1.3
3151.507,1.33
3151.509,1.32
3151.51,1.35
3151.511,1.33
3151.512,1.31
3151.514,1.31
3151.515,1.3
3151.516,1.3
3151.517,1.27
3151.519,1.19
3151.52,1.23
3151.521,1.27
3151.522,1.3
3151.524,1.31
3151.525,1.32
3151.526,1.31
3151.527,1.34
3151.529,1.33
3151.53,1.34
3151.531,1.33
3151.532,1.3
3151.534,1.29
3151.535,1.26
3151.536,1.28
3151.537,1.31
3151.539,1.3
3151.54,1.3
3151.541,1.33
3151.542,1.35
3151.544,1.35
3151.545,1.36
3151.546,1.33
3151.547,1.3
3151.549,1.29
3151.55,1.26
3151.551,1.27
3151.552,1.28
3151.554,1.3
3151.555,1.28
3151.556,1.27
3151.557,1.3
3151.559,1.34
3151.56,1.32
3151.561,1.26
3151.562,1.21
3151.564,1.27
3151.565,1.26
3151.566,1.27
3151.567,1.28
3151.569,1.28
3151.57,1.28
3151.571,1.27
3151.572,1.31
3151.574,1.34
3151.575,1.35
3151.576,1.34
3151.577,1.36
3151.579,1.37
3151.58,1.34
3151.581,1.31
3151.582,1.29
3151.584,1.21
3151.585,1.26
3151.586,1.27
3151.587,1.26
3151.589,1.26
3151.59,1.27
3151.591,1.29
3151.592,1.29
3151.594,1.31
3151.595,1.31
3151.596,1.34
3151.597,1.3
3151.599,1.31
3151.6,1.31
3151.601,1.32
3151.602,1.29
3151.604,1.3
3151.605,1.28
3151.606,1.29
3151.607,1.31
3151.609,1.32
3151.61,1.26
3151.611,1.29
3151.612,1.3
3151.614,1.31
3151.615,1.29
3151.616,1.28
3151.617,1.29
3151.619,1.28
3151.62,1.29
3151.621,1.3
3151.622,1.32
3151.624,1.35
3151.625,1.34
3151.626,1.36
3151.627,1.33
3151.629,1.35
3151.63,1.35
3151.631,1.32
3151.632,1.29
3151.634,1.27
3151.635,1.28
3151.636,1.26
3151.637,1.25
3151.639,1.28
3151.64,1.31
3151.641,1.33
3151.642,1.26
3151.644,1.28
3151.645,1.32
3151.646,1.3
3151.647,1.34
3151.649,1.29
3151.65,1.29
3151.651,1.29
3151.652,1.28
3151.654,1.3
3151.655,1.28
3151.656,1.3
3151.657,1.31
3151.659,1.34
3151.66,1.34
3151.661,1.35
3151.662,1.36
3151.664,1.36
3151.665,1.32
3151.666,1.33
3151.667,1.31
3151.669,1.29
3151.67,1.3
3151.671,1.28
3151.672,1.31
3151.674,1.32
3151.675,1.34
3151.676,1.33
3151.677,1.35
3151.679,1.26
3151.68,1.31
3151.681,1.33
3151.682,1.3
3151.684,1.27
3151.685,1.29
3151.686,1.29
3151.687,1.31
3151.689,1.31
3151.69,1.31
3151.691,1.34
3151.692,1.34
3151.694,1.36
3151.695,1.36
3151.696,1.34
3151.698,1.34
3151.699,1.33
3151.7,1.3
3151.701,1.21
3151.703,1.25
3151.704,1.28
3151.705,1.28
3151.706,1.29
3151.708,1.32
3151.709,1.34
3151.71,1.27
3151.711,1.27
3151.713,1.3
3151.714,1.33
3151.715,1.32
3151.716,1.29
3151.718,1.2
3151.719,1.25
3151.72,1.26
3151.721,1.3
3151.723,1.32
3151.724,1.34
3151.725,1.34
3151.726,1.36
3151.728,1.37
3151.729,1.34
3151.73,1.34
3151.731,1.33
3151.733,1.32
3151.734,1.3
3151.735,1.3
3151.736,1.22
3151.738,1.27
3151.739,1.29
3151.74,1.31
3151.741,1.33
3151.743,1.31
3151.744,1.36
3151.745,1.35
3151.746,1.33
3151.748,1.3
3151.749,1.32
3151.75,1.22
3151.751,1.25
3151.753,1.25
3151.754,1.27
3151.755,1.3
3151.756,1.32
3151.758,1.35
3151.759,1.33
3151.76,1.33
3151.761,1.33
3151.763,1.34
3151.764,1.33
3151.765,1.31
3151.766,1.32
3151.768,1.22
3151.769,1.24
3151.77,1.28
3151.771,1.28
3151.773,1.29
3151.774,1.32
3151.775,1.36
3151.776,1.37
3151.778,1.38
3151.779,1.35
3151.78,1.35
3151.781,1.33
3151.783,1.25
3151.784,1.28
3151.785,1.29
3151.786,1.28
3151.788,1.29
3151.789,1.3
3151.79,1.33
3151.791,1.34
3151.793,1.32
3151.794,1.34
3151.795,1.32
3151.796,1.34
3151.798,1.35
3151.799,1.33
3151.8,1.32
3151.801,1.27
3151.803,1.29
3151.804,1.27
3151.805,1.31
3151.806,1.32
3151.808,1.34
3151.809,1.33
3151.81,1.35
3151.811,1.26
3151.813,1.28
3151.814,1.32
3151.815,1.32
3151.816,1.31
3151.818,1.29
3151.819,1.28
3151.82,1.28
3151.821,1.26
3151.823,1.3
3151.824,1.3
3151.825,1.32
3151.826,1.34
3151.828,1.34
3151.829,1.36
3151.83,1.35
3151.831,1.32
3151.833,1.31
3151.834,1.31
3151.835,1.31
3151.836,1.28
3151.838,1.3
3151.839,1.31
3151.84,1.33
3151.841,1.33
3151.843,1.35
3151.844,1.36
3151.845,1.36
3151.846,1.33
3151.848,1.33
3151.849,1.33
3151.85,1.32
3151.851,1.28
3151.853,1.26
3151.854,1.28
3151.855,1.31
3151.856,1.29
3151.858,1.29
3151.859,1.31
3151.86,1.35
3151.861,1.25
3151.863,1.27
3151.864,1.31
3151.865,1.3
3151.866,1.31
3151.868,1.31
3151.869,1.31
3151.87,1.31
3151.871,1.31
3151.873,1.23
3151.874,1.29
3151.875,1.33
3151.876,1.35
3151.878,1.34
3151.879,1.33
3151.88,1.32
3151.882,1.34
3151.883,1.3
3151.884,1.31
3151.885,1.27
3151.887,1.26
3151.888,1.3
3151.889,1.32
3151.89,1.32
3151.892,1.35
3151.893,1.34
3151.894,1.32
3151.895,1.32
3151.897,1.33
3151.898,1.32
3151.899,1.29
3151.9,1.21
3151.902,1.25
3151.903,1.28
3151.904,1.25
3151.905,1.3
3151.907,1.32
3151.908,1.33
3151.909,1.33
3151.91,1.35
3151.912,1.33
3151.913,1.35
3151.914,1.34
3151.915,1.32
3151.917,1.33
3151.918,1.31
3151.919,1.31
3151.92,1.3
3151.922,1.3
3151.923,1.32
3151.924,1.32
3151.925,1.35
3151.927,1.35
3151.928,1.34
3151.929,1.35
3151.93,1.33
3151.932,1.32
3151.933,1.32
3151.934,1.32
3151.935,1.27
3151.937,1.28
3151.938,1.29
3151.939,1.3
3151.94,1.33
3151.942,1.32
3151.943,1.35
3151.944,1.35
3151.945,1.36
3151.947,1.33
3151.948,1.32
3151.949,1.29
3151.95,1.3
3151.952,1.27
3151.953,1.27
3151.954,1.27
3151.955,1.27
3151.957,1.27
3151.958,1.28
3151.959,1.32
3151.96,1.34
3151.962,1.36
3151.963,1.35
3151.964,1.33
3151.965,1.31
3151.967,1.29
3151.968,1.29
3151.969,1.29
3151.97,1.27
3151.972,1.3
3151.973,1.32
3151.974,1.33
3151.975,1.36
3151.977,1.36
3151.978,1.37
3151.979,1.34
3151.98,1.34
3151.982,1.31
3151.983,1.33
3151.984,1.3
3151.985,1.28
3151.987,1.28
3151.988,1.21
3151.989,1.23
3151.99,1.29
3151.992,1.31
3151.993,1.36
3151.994,1.36
3151.995,1.33
3151.997,1.32
3151.998,1.3
3151.999,1.29
3152,1.28
3152.002,1.28
3152.003,1.26
3152.004,1.29
3152.005,1.3
3152.007,1.32
3152.008,1.31
3152.009,1.31
3152.01,1.32
3152.012,1.34
3152.013,1.32
3152.014,1.33
3152.015,1.33
3152.017,1.31
3152.018,1.28
3152.019,1.3
3152.02,1.28
3152.022,1.29
3152.023,1.3
3152.024,1.33
3152.025,1.36
3152.027,1.34
3152.028,1.34
3152.029,1.32
3152.03,1.32
3152.032,1.29
3152.033,1.28
3152.034,1.3
3152.035,1.31
3152.037,1.29
3152.038,1.28
3152.039,1.31
3152.04,1.29
3152.042,1.31
3152.043,1.34
3152.044,1.33
3152.045,1.34
3152.047,1.33
3152.048,1.31
3152.049,1.31
3152.051,1.31
3152.052,1.29
3152.053,1.27
3152.054,1.27
3152.056,1.31
3152.057,1.33
3152.058,1.32
3152.059,1.35
3152.061,1.33
3152.062,1.35
3152.063,1.34
3152.064,1.33
3152.066,1.3
3152.067,1.31
3152.068,1.31
3152.069,1.32
3152.071,1.3
3152.072,1.22
3152.073,1.28
3152.074,1.33
3152.076,1.35
3152.077,1.34
3152.078,1.33
3152.079,1.32
3152.081,1.31
3152.082,1.31
3152.083,1.29
3152.084,1.3
3152.086,1.28
3152.087,1.27
3152.088,1.3
3152.089,1.29
3152.091,1.28
3152.092,1.32
3152.093,1.35
3152.094,1.35
3152.096,1.36
3152.097,1.32
3152.098,1.24
3152.099,1.29
3152.101,1.28
3152.102,1.26
3152.103,1.27
3152.104,1.28
3152.106,1.31
3152.107,1.31
3152.108,1.35
3152.109,1.36
3152.111,1.36
3152.112,1.33
3152.113,1.31
3152.114,1.32
3152.116,1.29
3152.117,1.3
3152.118,1.29
3152.119,1.26
3152.121,1.29
3152.122,1.27
3152.123,1.3
3152.124,1.3
3152.126,1.31
3152.127,1.34
3152.128,1.33
3152.129,1.34
3152.131,1.34
3152.132,1.34
3152.133,1.31
3152.134,1.29
3152.136,1.27
3152.137,1.26
3152.138,1.28
3152.139,1.31
3152.141,1.3
3152.142,1.33
3152.143,1.33
3152.144,1.35
3152.146,1.36
3152.147,1.33
3152.148,1.33
3152.149,1.33
3152.151,1.22
3152.152,1.27
3152.153,1.29
3152.154,1.3
3152.156,1.31
3152.157,1.32
3152.158,1.35
3152.159,1.36
3152.161,1.37
3152.162,1.36
3152.163,1.33
3152.164,1.34
3152.166,1.31
3152.167,1.29
3152.168,1.29
3152.169,1.27
3152.171,1.27
3152.172,1.29
3152.173,1.29
3152.174,1.32
3152.176,1.34
3152.177,1.35
3152.178,1.36
3152.179,1.35
3152.181,1.36
3152.182,1.34
3152.183,1.33
3152.184,1.33
3152.186,1.32
3152.187,1.29
3152.188,1.3
3152.189,1.23
3152.191,1.25
3152.192,1.29
3152.193,1.3
3152.194,1.3
3152.196,1.33
3152.197,1.32
3152.198,1.33
3152.199,1.32
3152.201,1.3
3152.202,1.3
3152.203,1.31
3152.204,1.32
3152.206,1.31
3152.207,1.32
3152.208,1.34
3152.209,1.36
3152.211,1.34
3152.212,1.33
3152.213,1.34
3152.214,1.34
3152.216,1.31
3152.217,1.32
3152.218,1.32
3152.219,1.31
3152.221,1.31
3152.222,1.3
3152.223,1.31
3152.224,1.24
3152.226,1.3
3152.227,1.3
3152.228,1.33
3152.23,1.25
3152.231,1.29
3152.232,1.31
3152.233,1.22
3152.235,1.25
3152.236,1.27
3152.237,1.27
3152.238,1.27
3152.24,1.26
3152.241,1.29
3152.242,1.3
3152.243,1.33
3152.245,1.32
3152.246,1.33
3152.247,1.34
3152.248,1.35
3152.25,1.32
3152.251,1.29
3152.252,1.27
3152.253,1.3
3152.255,1.31
3152.256,1.29
3152.257,1.29
3152.258,1.33
3152.26,1.32
