Time,Volt_In
31752,2575
31753,2793
31753,2939
31754,3041
31755,3013
31756,2940
31757,2789
31757,2578
31758,2348
31759,2054
31760,1749
31761,1448
31761,1174
31762,946
31763,780
31764,654
31765,621
31765,646
31766,728
31767,894
31768,1112
31768,1387
31769,1694
31770,1971
31771,2253
31772,2529
31772,2756
31773,2933
31774,2997
31775,3020
31776,2967
31776,2835
31777,2653
31778,2402
31779,2127
31780,1821
31780,1523
31781,1245
31782,1005
31783,812
31784,682
31784,621
31785,636
31786,713
31787,854
31787,1058
31788,1319
31789,1589
31790,1894
31791,2189
31791,2473
31792,2723
31793,2858
31794,2987
31795,3023
31795,2985
31796,2865
31797,2706
31798,2451
31799,2183
31799,1893
31800,1593
31801,1311
31802,1065
31803,850
31803,705
31804,636
31805,629
31806,697
31807,834
31807,1018
31808,1249
31809,1509
31810,1822
31810,2129
31811,2428
31812,2645
31813,2835
31814,2968
31814,3019
31815,3012
31816,2906
31817,2747
31818,2519
31818,2265
31819,1959
31820,1664
31821,1379
31822,1114
31823,891
31823,734
31824,643
31825,618
31826,667
31826,791
31827,942
31828,1181
31829,1460
31830,1753
31830,2066
31831,2328
31832,2718
31833,2873
31834,2980
31835,3011
31836,2942
31837,2793
31838,2586
31838,2336
31839,2038
31840,1602
31842,1171
31842,950
31843,766
31844,666
31845,625
31845,643
31846,735
31847,896
31848,1120
31849,1379
31849,1693
31850,1963
31851,2264
31852,2534
31853,2750
31853,2930
31854,3002
31855,3022
31856,2966
31857,2828
31857,2643
31858,2399
31859,2114
31860,1812
31861,1511
31861,1247
31862,1009
31863,813
31864,681
31865,622
31865,644
31866,723
31867,876
31868,1091
31868,1343
31869,1610
31870,1893
31871,2188
31872,2465
31872,2719
31873,2873
31874,2983
31875,3020
31876,2980
31876,2872
31877,2683
31878,2461
31879,2185
31880,1888
31880,1600
31881,1311
31882,1054
31883,844
31884,702
31884,626
31885,625
31886,686
31887,809
31887,1012
31888,1230
31889,1510
31890,1821
31891,2125
31891,2424
31892,2648
31893,2834
31894,2954
31895,3013
31895,3014
31896,2915
31897,2758
31898,2524
31899,2257
31899,1962
31900,1672
31901,1377
31902,1109
31903,889
31903,737
31904,647
31905,619
31906,670
31907,805
31907,1011
31908,1228
31909,1522
31910,1817
31911,2125
31911,2427
31912,2639
31913,2835
31914,2961
31915,3021
31915,3020
31916,2914
31917,2746
31918,2523
31919,2258
31919,1960
31920,1659
31921,1389
31922,1109
31923,888
31923,736
31924,643
31925,622
31926,664
31926,778
31927,941
31928,1170
31929,1446
31930,1751
31930,2069
31931,2324
31932,2591
31933,2796
31934,2943
31934,3034
31935,3018
31936,2940
31937,2795
31938,2578
31938,2324
31939,2041
31940,1740
31941,1421
31942,1162
31942,947
31943,776
31944,664
31945,617
31946,651
31946,778
31947,926
31948,1170
31949,1442
31950,1739
31950,2071
31951,2344
31952,2586
31953,2801
31954,2939
31954,3025
31955,3014
31956,2938
31957,2792
31958,2579
31958,2333
31959,2037
31960,1747
31961,1433
31962,1171
31962,945
31963,773
31964,652
31965,619
31966,646
31966,737
31967,882
31968,1108
31969,1378
31969,1687
31970,1969
31971,2269
31972,2540
31973,2743
31973,2930
31974,2998
31975,3014
31976,2962
31977,2836
31977,2642
31978,2393
31979,2117
31980,1805
31981,1518
31981,1259
31982,997
31983,812
31984,689
31985,620
31985,628
31986,698
31987,835
31988,1046
31988,1275
31989,1564
31990,1876
31991,2158
31992,2455
31992,2668
31993,2859
31994,2980
31995,3016
31996,3014
31996,2905
31997,2744
31998,2519
31999,2258
32000,1967
32000,1661
32001,1382
32002,1122
32003,890
32003,738
32004,648
32005,618
32006,657
32006,769
32007,925
32008,1157
32009,1426
32010,1726
32010,2014
32011,2296
32012,2565
32013,2771
32014,2924
32014,2993
32015,3018
32016,2939
32017,2810
32018,2594
32018,2354
32019,2077
32020,1763
32021,1476
32022,1215
32022,995
32023,810
32024,678
32025,623
32025,637
32026,708
32027,854
32028,1055
32029,1324
32029,1575
32030,1893
32031,2193
32032,2474
32033,2723
32033,2881
32034,2979
32035,3021
32036,2978
32037,2859
32037,2693
32038,2469
32039,2187
32040,1887
32041,1594
32041,1320
32042,1062
32043,851
32044,707
32044,631
32045,618
32046,680
32047,806
32048,1008
32048,1230
32049,1513
32050,1814
32051,2121
32052,2425
32052,2646
32053,2831
32054,2978
32055,3024
32056,3015
32056,2914
32057,2756
32058,2516
32059,2263
32060,1957
32060,1659
32061,1382
32062,1112
32063,884
32064,726
32064,639
32065,627
32066,675
32067,778
32067,948
32068,1174
32069,1465
32070,1751
32071,2064
32071,2332
32072,2582
32073,2806
32074,2936
32075,3024
32075,3013
32076,2931
32077,2786
32078,2578
32079,2332
32079,2042
32080,1744
32081,1459
32082,1183
32083,940
32083,781
32084,660
32085,619
32086,639
32086,732
32087,890
32088,1107
32089,1377
32090,1680
32090,1966
32091,2258
32092,2526
32093,2754
32094,2926
32094,3005
32095,3017
32096,2962
32097,2842
32098,2636
32098,2392
32099,2115
32100,1806
32101,1512
32102,1245
32102,1003
32103,813
32104,680
32105,630
32105,627
32106,704
32107,835
32108,1037
32108,1274
32109,1555
32110,1847
32111,2127
32112,2425
32112,2645
32113,2838
32114,2960
32115,3013
32116,3015
32116,2910
32117,2740
32118,2518
32119,2262
32120,1960
32120,1665
32121,1381
32122,1120
32123,892
32124,739
32124,647
32125,625
32126,655
32127,776
32127,925
32128,1153
32129,1417
32130,1706
32130,1993
32131,2273
32132,2531
32133,2755
32134,2932
32134,3004
32135,3014
32136,2960
32137,2834
32138,2645
32139,2264
32140,1962
32140,1668
32141,1374
32142,1115
32143,902
32144,748
32144,651
32145,621
32146,663
32147,789
32147,928
32148,1160
32149,1421
32150,1729
32151,2012
32151,2303
32152,2565
32153,2785
32154,2933
32155,3001
32155,3019
32156,2955
32157,2829
32158,2643
32158,2394
32159,2120
32160,1816
32161,1518
32162,1243
32162,1004
32163,814
32164,680
32165,618
32166,637
32166,716
32167,859
32168,1055
32169,1325
32169,1592
32170,1890
32171,2187
32172,2473
32173,2712
32173,2876
32174,2982
32175,3030
32176,2980
32177,2888
32177,2702
32178,2459
32179,2187
32180,1890
32181,1590
32181,1311
32182,1051
32183,843
32184,701
32185,632
32185,619
32186,680
32187,810
32188,1005
32188,1220
32189,1513
32190,1818
32191,2129
32192,2424
32192,2651
32193,2829
32194,2963
32195,3021
32196,3012
32196,2905
32197,2742
32198,2531
32199,2264
32200,1973
32200,1679
32201,1375
32202,1116
32203,891
32204,736
32204,644
32205,616
32206,670
32207,780
32207,943
32208,1166
32209,1447
32210,1747
32211,2065
32211,2327
32212,2591
32213,2802
32214,2943
32215,3030
32215,3017
32216,2934
32217,2792
32218,2584
32219,2344
32219,2054
32220,1747
32221,1452
32222,1170
32223,950
32223,777
32224,659
32225,621
32226,646
32226,734
32227,884
32228,1105
32229,1369
32230,1695
32230,1968
32231,2262
32232,2536
32233,2750
32234,2929
32234,3001
32235,3020
32236,2965
32237,2832
32238,2652
32238,2399
32239,2116
32240,1819
32241,1519
32242,1242
32242,1000
32243,817
32244,684
32245,625
32246,625
32246,697
32247,838
32248,1041
32249,1283
32249,1558
32250,1847
32251,2137
32252,2432
32253,2657
32253,2831
32254,2971
32255,3021
32256,3026
32257,2904
32257,2742
32258,2525
32259,2251
32260,1958
32261,1664
32261,1381
32262,1120
32263,892
32264,734
32264,644
32265,618
32266,660
32267,776
32267,926
32268,1153
32269,1416
32270,1693
32271,1988
32271,2270
32272,2550
32273,2753
32274,2926
32275,3006
32275,3024
32276,2963
32277,2831
32278,2654
32279,2399
32279,2120
32280,1809
32281,1523
32282,1245
32283,1008
32283,807
32284,689
32285,623
32286,635
32286,705
32287,839
32288,1038
32289,1270
32289,1555
32290,1840
32291,2133
32292,2426
32293,2650
32293,2834
32294,2965
32295,3017
32296,3016
32297,2914
32297,2745
32298,2524
32299,2253
32300,1980
32301,1672
32301,1378
32302,1119
32303,887
32304,743
32304,648
32305,616
32306,660
32307,774
32308,920
32308,1158
32309,1429
32310,1727
32311,2008
32311,2302
32312,2556
32313,2779
32314,2932
32315,2999
32315,3023
32316,2958
32317,2830
32318,2642
32319,2401
32319,2120
32320,1820
32321,1516
32322,1241
32323,1011
32323,809
32324,672
32325,621
32326,648
32327,729
32327,874
32328,1087
32329,1337
32330,1602
32330,1894
32331,2196
32332,2469
32333,2721
32334,2868
32334,2990
32335,3013
32336,2985
32337,2892
32338,2697
32338,2466
32339,2198
32340,1882
32341,1595
32342,1316
32342,1056
32343,851
32344,712
32345,629
32345,626
32346,684
32347,805
32348,1009
32349,1235
32349,1523
32350,1829
32351,2121
32352,2424
32353,2637
32353,2832
32354,2960
32355,3017
32356,3017
32357,2908
32357,2747
32358,2519
32359,2258
32360,1975
32361,1675
32361,1375
32362,1120
32363,895
32364,739
32365,651
32365,616
32366,658
32367,780
32368,927
32368,1154
32369,1415
32370,1725
32371,2011
32372,2305
32372,2565
32373,2778
32374,2936
32375,3005
32376,3017
32376,2957
32377,2830
32378,2655
32379,2409
32379,2120
32380,1818
32381,1511
32382,1241
32383,1004
32383,801
32384,679
32385,626
32386,629
32387,723
32387,850
32388,1059
32389,1331
32390,1598
32390,1901
32391,2177
32392,2473
32393,2721
32394,2868
32394,2981
32395,3024
32396,2984
32397,2888
32398,2704
32398,2457
32399,2190
32400,1893
32401,1588
32402,1306
32402,1057
32403,856
32404,708
32405,633
32406,635
32406,699
32407,829
32408,1018
32409,1251
32409,1521
32410,1823
32411,2121
32412,2420
32413,2643
32413,2841
32414,2969
32415,3025
32416,3019
32417,2909
32417,2747
32418,2515
32419,2260
32420,1984
32421,1680
32421,1383
32422,1120
32423,893
32424,731
32425,635
32425,620
32426,665
32427,782
32428,950
32428,1170
32429,1447
32430,1747
32431,2058
32432,2323
32432,2587
32433,2791
32434,2943
32435,3026
32436,3009
32436,2937
32438,2704
32439,2350
32440,1893
32441,1435
32442,1171
32443,943
32444,775
32444,661
32445,622
32446,647
32447,731
32447,887
32448,1103
32449,1386
32450,1686
32451,1967
32452,2266
32452,2531
32453,2752
32454,2925
32455,2999
32456,3017
32456,2973
32457,2835
32458,2644
32459,2403
32460,2116
32460,1805
32461,1521
32462,1246
32463,1005
32464,803
32464,679
32465,622
32466,635
32467,720
32467,854
32468,1069
32469,1324
32470,1605
32471,1891
32471,2184
32472,2467
32473,2726
32474,2875
32475,2984
32475,3021
32476,2976
32477,2880
32478,2700
32479,2468
32479,2179
32480,1892
32481,1600
32482,1308
32483,1062
32483,850
32484,703
32485,631
32486,622
32486,686
32487,829
32488,1018
32489,1253
32490,1523
32490,1822
32491,2130
32492,2424
32493,2633
32494,2839
32494,2971
32495,3021
32496,3010
32497,2906
32498,2744
32498,2516
32499,2261
32500,1980
32501,1679
32502,1378
32502,1114
32503,888
32504,740
32505,647
32505,624
32506,666
32507,783
32508,944
32509,1177
32509,1450
32510,1752
32511,2072
32512,2331
32513,2585
32513,2798
32514,2940
32515,3026
32516,3014
32517,2941
32517,2787
32518,2586
32519,2327
32520,2046
32521,1749
32521,1445
32522,1177
32523,945
32524,748
32525,660
32525,621
32526,649
32527,746
32528,895
32528,1109
32529,1378
32530,1688
32531,1954
32532,2262
32532,2523
32533,2745
32534,2883
32535,2996
32536,3021
32536,2975
32537,2850
32538,2656
32539,2426
32540,2145
32540,1847
32541,1546
32542,1272
32543,1011
32543,839
32544,700
32545,639
32546,629
32547,697
32547,831
32548,1025
32549,1258
32550,1525
32550,1833
32551,2130
32552,2419
32553,2635
32554,2827
32554,2970
32555,3018
32556,3016
32557,2910
32558,2750
32558,2527
32559,2258
32560,1980
32561,1672
32562,1376
32562,1113
32563,886
32564,740
32565,648
32566,617
32566,669
32567,801
32568,971
32569,1212
32569,1466
32570,1746
32571,2071
32572,2328
32573,2587
32573,2792
32574,2935
32575,3035
32576,3017
32577,2934
32577,2795
32578,2590
32579,2347
32580,2060
32581,1738
32581,1449
32582,1172
32583,941
32584,772
32585,655
32585,614
32586,644
32587,737
32588,892
32588,1118
32589,1384
32590,1686
32591,1967
32592,2258
32592,2527
32593,2755
32594,2931
32595,2994
32596,3022
32596,2967
32597,2842
32598,2651
32599,2414
32600,2123
32600,1823
32601,1523
32602,1241
32603,996
32604,817
32604,684
32605,622
32606,643
32607,710
32608,882
32608,1111
32609,1379
32610,1687
32611,1966
32612,2262
32612,2528
32613,2752
32614,2922
32615,3000
32616,3023
32616,2963
32617,2839
32618,2655
32619,2401
32620,2125
32620,1810
32621,1518
32622,1237
32623,1004
32624,812
32624,680
32625,626
32626,647
32627,733
32628,882
32628,1087
32629,1363
32630,1635
32631,1937
32632,2215
32632,2465
32633,2726
32634,2867
32635,2983
32636,3021
32636,2979
32637,2889
32638,2702
32639,2464
32640,2187
32640,1888
32641,1585
32642,1312
32643,1066
32643,847
32644,711
32645,626
32646,627
32647,696
32647,830
32648,1013
32649,1251
32650,1515
32651,1820
32651,2121
32652,2421
32653,2632
32654,2828
32655,2963
32655,3017
32656,3017
32657,2891
32658,2750
32659,2527
32659,2259
32660,1971
32661,1668
32662,1372
32663,1108
32663,889
32664,736
32665,636
32666,623
32666,668
32667,780
32668,942
32669,1178
32670,1455
32670,1748
32671,2071
32672,2326
32673,2583
32674,2795
32674,2935
32675,3034
32676,3013
32677,2934
32678,2785
32678,2581
32679,2342
32680,2057
32681,1743
32682,1440
32682,1177
32683,942
32684,773
32685,669
32686,618
32686,651
32687,751
32688,917
32689,1134
32689,1388
32690,1687
32691,1966
32692,2256
32693,2536
32693,2759
32694,2934
32695,2999
32696,3019
32697,2958
32697,2830
32698,2653
32699,2403
32700,2122
32701,1826
32701,1512
32702,1229
32703,991
32704,803
32705,682
32705,624
32706,635
32707,724
32708,880
32708,1089
32709,1332
32710,1603
32711,1903
32712,2202
32712,2463
32713,2738
32714,2874
32715,2976
32716,3025
32716,2988
32717,2890
32718,2701
32719,2467
32720,2193
32720,1892
32721,1593
32722,1308
32723,1059
32724,849
32724,697
32725,633
32726,629
32727,670
32727,829
32728,1016
32729,1253
32730,1522
32731,1828
32731,2131
32732,2416
32733,2644
32734,2833
32735,2962
32735,3019
32736,3021
32737,2912
32738,2750
32739,2528
32739,2263
32740,1973
32741,1668
32742,1378
32743,1115
32743,887
32744,733
32745,649
32746,611
32747,677
32747,783
32748,949
32749,1174
32750,1452
32750,1751
32751,2069
32752,2331
32753,2579
32754,2799
32754,2936
32755,3029
32756,3002
32757,2943
32758,2793
32758,2581
32759,2343
32760,2062
32761,1752
32762,1456
32762,1167
32763,949
32764,769
32765,658
32766,622
32766,655
32767,780
32768,929
32769,1159
32770,1423
32770,1727
32771,2006
32772,2291
32773,2542
32773,2757
32774,2925
32775,3005
32776,3021
32777,2967
32777,2837
32778,2656
32779,2403
32780,2129
32781,1822
32781,1523
32782,1238
32783,997
32784,806
32785,681
32785,625
32786,645
32787,726
32788,881
32789,1102
32789,1368
32790,1685
32791,1963
32792,2260
32793,2531
32793,2747
32794,2934
32795,2990
32796,3018
32797,2959
32797,2831
32798,2636
32799,2399
32800,2120
32801,1815
32801,1522
32802,1245
32803,1004
32804,811
32805,680
32805,622
32806,652
32807,726
32808,890
32809,1093
32809,1361
32810,1638
32811,1936
32812,2233
32813,2496
32813,2736
32814,2888
32815,2989
32816,3025
32817,2970
32817,2850
32818,2668
32819,2429
32820,2154
32821,1847
32821,1540
32822,1262
32823,1016
32824,815
32825,686
32825,626
32826,623
32827,700
32828,843
32828,1053
32829,1311
32830,1584
32831,1894
32832,2195
32833,2473
32833,2723
32834,2883
32835,2978
32836,3017
32837,2977
32837,2869
32838,2692
32839,2465
32840,2183
32841,1884
32841,1599
32842,1312
32843,1051
32844,845
32844,706
32845,630
32846,623
32847,684
32848,801
32848,1007
32849,1231
32850,1520
32851,1826
32852,2132
32852,2429
32853,2648
32854,2837
32855,2959
32856,3017
32856,3024
32857,2911
32858,2752
32859,2524
32860,2260
32860,1965
32861,1668
32862,1380
32863,1113
32864,886
32864,734
32865,642
32866,610
32867,667
32867,779
32868,940
32869,1178
32870,1463
32871,1741
32871,2072
32872,2324
32873,2593
32874,2793
32875,2943
32875,3031
32876,3010
32877,2940
32878,2793
32879,2576
32879,2333
32880,2043
32881,1745
32882,1426
32883,1167
32883,944
32884,778
32885,670
32886,621
32886,651
32887,737
32888,888
32889,1108
32890,1381
32890,1694
32891,1965
32892,2268
32893,2527
32894,2747
32894,2932
32895,3003
32896,3026
32897,2958
32898,2829
32898,2643
32899,2397
32900,2122
32901,1815
32902,1513
32902,1246
32903,998
32904,804
32905,675
32906,624
32906,636
32907,716
32908,859
32909,1051
32909,1321
32910,1586
32911,1894
32912,2192
32913,2469
32913,2717
32914,2867
32915,2973
32916,3017
32917,2984
32917,2892
32918,2702
32919,2462
32920,2187
32921,1882
32921,1602
32922,1309
32923,1050
32924,847
32925,697
32925,627
32926,622
32927,684
32928,807
32928,1003
32929,1235
32930,1516
32931,1814
32932,2128
32932,2423
32933,2640
32934,2845
32935,2960
32936,3018
32936,3016
32937,2921
32938,2747
32939,2532
32940,2256
32940,1962
32941,1664
32942,1379
32943,1108
32944,885
32944,735
32945,641
32946,620
32947,679
32948,805
32948,974
32949,1212
32950,1477
32951,1755
32951,2071
32952,2338
32953,2583
32954,2797
32955,2943
32955,3030
32956,3013
32957,2935
32958,2794
32959,2578
32959,2330
32960,2042
32961,1747
32962,1453
32963,1166
32963,949
32964,774
32965,660
32966,615
32967,657
32967,778
32968,933
32969,1166
32970,1447
32971,1748
32971,2065
32972,2322
32973,2588
32974,2802
32975,2936
32975,3034
32976,3013
32977,2939
32978,2782
32979,2581
32979,2326
32980,2041
32981,1742
32982,1439
32983,1171
32983,943
32984,782
32985,655
32986,617
32987,645
32987,725
32988,888
32989,1113
32990,1378
32990,1689
32991,1954
32992,2258
32993,2537
32994,2749
32995,2930
32995,2997
32996,3022
32997,2954
32998,2835
32999,2644
32999,2393
33000,2122
33001,1823
33002,1515
33002,1249
33003,1012
33004,807
33005,685
33006,621
33006,624
33007,692
33008,843
33009,1043
33009,1271
33010,1556
33011,1871
33012,2164
33013,2450
33013,2672
33014,2856
33015,2968
33016,3023
33017,3011
33017,2905
33018,2742
33019,2524
33020,2259
33021,1971
33021,1668
33022,1379
33023,1108
33024,894
33024,741
33025,642
33026,619
33027,660
33028,780
33028,944
33029,1174
33030,1448
33031,1743
33032,2064
33032,2316
33033,2581
33034,2803
33035,2934
33036,3026
33036,3013
33037,2929
33038,2785
33039,2588
33040,2336
33040,2047
33041,1747
33042,1444
33043,1172
33044,943
33044,772
33045,668
33046,614
33047,683
33048,893
33049,1112
33050,1377
33051,1685
33051,1967
33052,2263
33053,2531
33054,2755
33055,2924
33055,2999
33056,3017
33057,2951
33058,2834
33059,2655
33059,2399
33060,2112
33061,1812
33062,1515
33063,1245
33063,1002
33064,812
33065,678
33066,623
33066,629
33067,716
33068,855
33069,1061
33070,1322
33070,1581
33071,1883
33072,2189
33073,2470
33074,2723
33074,2878
33075,2984
33076,3011
33077,2980
33078,2890
33078,2697
33079,2465
33080,2178
33081,1890
33082,1587
33082,1306
33083,1061
33084,847
33085,715
33085,630
33086,623
33087,684
33088,805
33089,1009
33089,1229
33090,1510
33091,1818
33092,2116
33093,2418
33093,2635
33094,2827
33095,2962
33096,3022
33097,3024
33097,2908
33098,2743
33099,2515
33100,2250
33101,1960
33101,1664
33102,1379
33103,1114
33104,888
33105,739
33105,638
33106,620
33107,670
33108,784
33108,946
33109,1178
33110,1458
33111,1748
33112,2059
33112,2332
33113,2588
33114,2799
33115,2939
33116,3030
33116,3011
33117,2938
33118,2789
33119,2582
33120,2328
33120,2043
33121,1743
33122,1452
33123,1182
33124,947
33124,779
33125,657
33126,627
33127,644
33127,736
33128,887
33129,1105
33130,1377
33131,1682
33131,1965
33132,2261
33133,2527
33134,2748
33135,2930
33135,3001
33136,3014
33137,2959
33138,2835
33139,2644
33139,2395
33140,2119
33141,1805
33142,1514
33143,1246
33143,1004
33144,805
33145,686
33146,625
33146,630
33147,691
33148,836
33149,1037
33150,1266
33150,1557
33151,1838
33152,2131
33153,2431
33153,2657
33154,2832
33155,2970
33156,3026
33157,3018
33157,2920
33158,2743
33159,2523
33160,2257
33161,1972
