Time,Volt_In,Volt_Out
155821,2924,0
155821,2945,0
155822,2961,0
155823,2984,2038
155840,2739,3245
155857,1582,2980
155873,683,1841
155890,958,932
155907,2135,1170
155924,3000,2338
155941,2710,3229
155958,1523,0
155958,1468,0
155959,1407,0
155960,1351,0
155961,1299,0
155962,1242,0
155962,1191,0
155963,1139,0
155964,1098,0
155965,1050,0
155965,996,0
155966,952,0
155967,912,0
155968,888,0
155969,849,0
155969,820,0
155970,788,0
155971,753,0
155972,742,0
155972,705,0
155973,693,0
155974,676,0
155975,655,0
155976,646,0
155976,639,0
155977,634,0
155978,629,0
155979,628,0
155979,635,0
155980,628,0
155981,643,0
155982,663,0
155982,671,0
155983,684,0
155984,699,0
155985,737,0
155986,756,0
155986,771,0
155987,809,0
155988,846,0
155989,878,0
155989,917,0
155990,942,0
155991,997,0
155992,1038,0
155993,1079,0
155993,1123,0
155994,1174,0
155995,1229,0
155996,1278,0
155996,1334,0
155997,1382,0
155998,1441,0
155999,1510,0
156000,1549,0
156000,1612,0
156001,1664,0
156002,1730,0
156003,1801,0
156004,1844,0
156004,1905,0
156005,1973,0
156006,2042,0
156007,2112,0
156008,2162,0
156008,2208,0
156009,2274,0
156010,2332,0
156011,2403,0
156012,2430,0
156012,2490,0
156013,2538,0
156014,2597,0
156015,2652,0
156016,2670,0
156016,2723,0
156017,2758,0
156018,2811,0
156019,2855,0
156020,2869,0
156020,2895,0
156021,2934,0
156022,2961,0
156023,2984,0
156024,2998,0
156024,3008,0
156025,3026,0
156026,3026,0
156027,3062,0
156028,3050,0
156028,3051,0
156029,3044,0
156030,3042,0
156031,3052,0
156032,3030,0
156032,3019,0
156033,3004,0
156034,2980,0
156035,2971,0
156036,2930,0
156036,2909,0
156037,2870,0
156038,2837,0
156039,2800,0
156040,2759,0
156040,2726,0
156041,2689,0
156042,2644,0
156043,2610,0
156044,2533,0
156044,2488,0
156045,2438,0
156046,2377,0
156047,2333,0
156048,2277,0
156048,2215,0
156049,2146,0
156050,2092,0
156051,2046,0
156052,1980,0
156052,1917,0
156053,1847,0
156054,1797,0
156055,1730,0
156056,1669,0
156056,1612,0
156057,1558,0
156058,1487,0
156059,1442,0
156060,1380,0
156060,1324,0
156061,1262,0
156062,1218,0
156063,1169,0
156064,1116,0
156064,1064,0
156065,1028,0
156066,975,0
156067,938,0
156068,901,0
156068,860,0
156069,818,0
156070,804,0
156071,770,0
156071,738,0
156072,713,0
156073,703,0
156074,688,0
156075,664,0
156075,651,0
156076,647,0
156077,634,0
156078,630,0
156078,626,0
156079,633,0
156080,634,0
156081,641,0
156082,654,0
156082,670,0
156083,686,0
156084,709,0
156085,710,0
156085,741,0
156086,766,0
156087,801,0
156088,838,0
156089,871,0
156089,902,0
156090,944,0
156091,984,0
156092,1012,0
156092,1074,0
156093,1120,0
156094,1163,0
156095,1228,0
156096,1267,0
156096,1324,0
156097,1387,0
156098,1436,0
156099,1506,0
156100,1546,0
156100,1610,0
156101,1664,0
156102,1739,0
156103,1800,0
156104,1847,0
156104,1914,0
156105,1980,0
156106,2044,0
156107,2109,0
156108,2164,0
156108,2222,0
156109,2283,0
156110,2333,0
156111,2396,0
156112,2439,0
156112,2489,0
156113,2541,0
156114,2585,0
156115,2656,0
156116,2677,0
156116,2726,0
156117,2772,0
156118,2801,0
156119,2850,0
156120,2872,0
156120,2900,0
156121,2926,0
156122,2961,0
156123,2934,0
156124,2949,0
156125,2975,0
156126,2976,0
156126,2984,0
156127,2993,0
156128,2999,0
156129,2996,0
156130,2986,0
156130,2988,0
156131,2967,0
156132,2969,0
156133,2953,0
156134,2939,0
156134,2916,0
156135,2895,0
156136,2866,0
156137,2833,0
156138,2801,0
156138,2772,0
156139,2732,0
156140,2703,0
156141,2659,0
156142,2603,0
156142,2570,0
156143,2511,0
156144,2467,0
156145,2424,0
156146,2369,0
156146,2314,0
156147,2262,0
156148,2207,0
156149,2146,0
156150,2090,0
156150,2029,0
156151,1971,0
156152,1907,0
156153,1856,0
156154,1784,0
156154,1729,0
156155,1673,0
156156,1608,0
156157,1549,0
156158,1501,0
156158,1440,0
156159,1378,0
156160,1329,0
156161,1282,0
156162,1216,0
156162,1160,0
156163,1129,0
156164,1062,0
156165,1033,0
156166,976,0
156166,941,0
156167,895,0
156168,854,0
156169,826,0
156170,798,0
156170,763,0
156171,745,0
156172,723,0
156173,699,0
156173,671,0
156174,653,0
156175,640,0
156176,636,0
156177,618,0
156177,610,0
156178,618,0
156179,625,0
156180,622,0
156180,619,0
156181,625,0
156182,641,0
156183,655,0
156183,676,0
156184,702,0
156185,716,0
156186,751,0
156187,771,0
156187,797,0
156188,826,0
156189,862,0
156190,898,0
156190,936,0
156191,971,0
156192,1022,0
156193,1074,0
156194,1120,0
156194,1158,0
156195,1212,0
156196,1278,0
156197,1333,0
156198,1373,0
156198,1437,0
156199,1491,0
156200,1556,0
156201,1628,0
156202,1669,0
156202,1737,0
156203,1793,0
156204,1855,0
156205,1926,0
156206,1973,0
156206,2017,0
156207,2094,0
156208,2147,0
156209,2219,0
156210,2253,0
156211,2311,0
156211,2361,0
156212,2423,0
156213,2481,0
156214,2519,0
156215,2573,0
156215,2612,0
156216,2656,0
156217,2714,0
156218,2739,0
156219,2768,0
156219,2801,0
156220,2829,0
156221,2872,0
156222,2891,0
156223,2909,0
156223,2938,0
156224,2951,0
156225,2969,0
156226,2978,0
156227,2985,0
156227,2989,0
156228,2996,0
156229,3000,0
156230,3005,0
156231,2986,0
156231,2981,0
156232,2971,0
156233,2961,0
156234,2944,0
156235,2912,0
156235,2894,0
156236,2860,0
156237,2838,0
156238,2801,0
156239,2768,0
156239,2725,0
156240,2694,0
156241,2652,0
156242,2607,0
156243,2565,0
156243,2521,0
156244,2469,0
156245,2419,0
156246,2363,0
156247,2310,0
156247,2255,0
156248,2208,0
156249,2146,0
156250,2087,0
156251,2028,0
156251,1960,0
156252,1915,0
156253,1855,0
156254,1791,0
156255,1730,0
156255,1670,0
156256,1600,0
156257,1550,0
156258,1495,0
156259,1444,0
156259,1384,0
156260,1320,0
156261,1278,0
156262,1220,0
156263,1166,0
156263,1122,0
156264,1073,0
156265,1025,0
156266,979,0
156267,943,0
156267,898,0
156268,863,0
156269,836,0
156270,795,0
156270,763,0
156271,736,0
156272,715,0
156273,696,0
156274,669,0
156274,655,0
156275,639,0
156276,626,0
156277,623,0
156277,615,0
156278,614,0
156279,620,0
156280,609,0
156281,622,0
156281,634,0
156282,637,0
156283,651,0
156284,674,0
156284,695,0
156285,709,0
156286,743,0
156287,759,0
156288,801,0
156288,831,0
156289,863,0
156290,910,0
156291,945,0
156291,979,0
156292,1033,0
156293,1073,0
156294,1124,0
156295,1170,0
156295,1220,0
156296,1274,0
156297,1333,0
156298,1382,0
156299,1438,0
156299,1495,0
156300,1558,0
156301,1622,0
156302,1672,0
156303,1723,0
156303,1793,0
156304,1849,0
156305,1923,0
156306,1975,0
156307,2028,0
156307,2091,0
156308,2145,0
156309,2214,0
156310,2261,0
156311,2312,0
156311,2374,0
156312,2411,0
156313,2479,0
156314,2517,0
156315,2570,0
156315,2614,0
156316,2657,0
156317,2699,0
156318,2729,0
156319,2754,0
156319,2808,0
156320,2833,0
156321,2872,0
156322,2889,0
156323,2917,0
156323,2938,0
156324,2949,0
156325,2976,0
156326,2978,0
156327,2992,0
156327,2995,0
156328,3005,0
156329,3005,0
156330,2998,0
156331,2980,0
156331,2971,0
156332,2967,0
156333,2959,0
156334,2939,0
156335,2913,0
156335,2895,0
156336,2868,0
156337,2843,0
156338,2810,0
156339,2763,0
156339,2729,0
156340,2685,0
156341,2664,0
156342,2610,0
156343,2561,0
156343,2517,0
156344,2465,0
156345,2428,0
156346,2373,0
156347,2316,0
156347,2256,0
156348,2200,0
156349,2151,0
156350,2094,0
156351,2028,0
156351,1959,0
156352,1908,0
156353,1844,0
156354,1795,0
156355,1734,0
156355,1671,0
156356,1604,0
156357,1554,0
156358,1500,0
156359,1440,0
156359,1381,0
156360,1325,0
156361,1266,0
156362,1217,0
156363,1162,0
156363,1117,0
156364,1062,0
156365,1031,0
156366,983,0
156367,931,0
156367,897,0
156368,851,0
156369,831,0
156370,782,0
156371,762,0
156371,738,0
156372,711,0
156373,691,0
156374,667,0
156375,650,0
156375,644,0
156376,622,0
156377,622,0
156378,622,0
156379,607,0
156379,614,0
156380,622,0
156381,621,0
156382,670,0
156383,672,0
156384,686,0
156384,711,0
156385,732,0
156386,769,0
156387,787,0
156388,821,0
156388,850,0
156389,891,0
156390,917,0
156391,957,0
156391,997,0
156392,1046,0
156393,1098,0
156394,1144,0
156395,1184,0
156395,1248,0
156396,1296,0
156397,1371,0
156398,1399,0
156399,1471,0
156399,1524,0
156400,1589,0
156401,1652,0
156402,1702,0
156403,1764,0
156403,1832,0
156404,1886,0
156405,1957,0
156406,1996,0
156407,2058,0
156407,2129,0
156408,2180,0
156409,2251,0
156410,2297,0
156411,2345,0
156411,2417,0
156412,2463,0
156413,2533,0
156414,2561,0
156415,2620,0
156415,2652,0
156416,2700,0
156417,2764,0
156418,2783,0
156419,2836,0
156419,2859,0
156420,2893,0
156421,2923,0
156422,2943,0
156423,2967,0
156423,2993,0
156424,3009,0
156425,3024,0
156426,3038,0
156427,3041,0
156427,3042,0
156428,3052,0
156429,3068,0
156430,3050,0
156431,3040,0
156432,3035,0
156432,3017,0
156433,3028,0
156434,2986,0
156435,2966,0
156435,2947,0
156436,2919,0
156437,2907,0
156438,2864,0
156439,2818,0
156440,2776,0
156440,2742,0
156441,2721,0
156442,2660,0
156443,2610,0
156443,2566,0
156444,2516,0
156445,2483,0
156446,2415,0
156447,2353,0
156447,2295,0
156448,2244,0
156449,2181,0
156450,2122,0
156451,2063,0
156451,2006,0
156452,1945,0
156453,1892,0
156454,1827,0
156455,1760,0
156455,1701,0
156456,1639,0
156457,1588,0
156458,1532,0
156459,1460,0
156459,1398,0
156460,1353,0
156461,1313,0
156462,1245,0
156463,1196,0
156463,1143,0
156464,1098,0
156465,1057,0
156466,1001,0
156467,959,0
156467,909,0
156468,887,0
156469,852,0
156470,806,0
156471,765,0
156471,749,0
156472,719,0
156473,709,0
156474,680,0
156475,665,0
156475,647,0
156476,648,0
156477,635,0
156478,635,0
156478,624,0
156479,628,0
156480,638,0
156481,642,0
156482,654,0
156482,659,0
156483,679,0
156484,693,0
156485,714,0
156485,740,0
156486,766,0
156487,794,0
156488,828,0
156489,854,0
156489,892,0
156490,927,0
156491,963,0
156492,1007,0
156492,1058,0
156493,1104,0
156494,1166,0
156495,1201,0
156496,1255,0
156496,1309,0
156497,1356,0
156498,1407,0
156499,1461,0
156499,1525,0
156500,1581,0
156501,1651,0
156502,1693,0
156503,1760,0
156503,1819,0
156504,1888,0
156505,1969,0
156506,2006,0
156507,2065,0
156507,2128,0
156508,2182,0
156509,2253,0
156510,2299,0
156511,2357,0
156512,2415,0
156512,2472,0
156513,2523,0
156514,2567,0
156515,2610,0
156516,2656,0
156516,2698,0
156517,2760,0
156518,2785,0
156519,2820,0
156520,2868,0
156520,2884,0
156521,2931,0
156522,2938,0
156523,2963,0
156524,2996,0
156524,3003,0
156525,3030,0
156526,3032,0
156527,3034,0
156528,3045,0
156528,3050,0
156529,3077,0
156530,3050,0
156531,3034,0
156532,3038,0
156532,3020,0
156533,3013,0
156534,2988,0
156535,2957,0
156536,2943,0
156536,2915,0
156537,2899,0
156538,2855,0
156539,2823,0
156540,2783,0
156540,2741,0
156541,2701,0
156542,2662,0
156543,2607,0
156544,2569,0
156544,2508,0
156545,2467,0
156546,2412,0
156547,2355,2038
156564,1139,3245
156580,635,2980
156597,1360,1841
156614,2568,932
156631,3041,1170
156648,2297,2338
156664,1088,3229
156681,647,0
156682,655,0
156683,665,0
156684,687,0
156685,701,0
156686,720,0
156686,746,0
156687,773,0
156688,803,0
156689,835,0
156689,870,0
156690,914,0
156691,948,0
156692,981,0
156693,1030,0
156693,1079,0
156694,1134,0
156695,1180,0
156696,1231,0
156697,1278,0
156697,1332,0
156698,1401,0
156699,1446,0
156700,1514,0
156701,1569,0
156701,1627,0
156702,1693,0
156703,1740,0
156704,1799,0
156705,1874,0
156705,1923,0
156706,2000,0
156707,2049,0
156708,2105,0
156709,2162,0
156709,2219,0
156710,2285,0
156711,2331,0
156712,2382,0
156713,2435,0
156713,2487,0
156714,2532,0
156715,2588,0
156716,2629,0
156717,2662,0
156717,2710,0
156718,2756,0
156719,2778,0
156720,2823,0
156721,2841,0
156721,2868,0
156722,2923,0
156723,2912,0
156724,2930,0
156725,2958,0
156725,2976,0
156726,2996,0
156727,2996,0
156728,2993,0
156729,2994,0
156729,2993,0
156730,3001,0
156731,2998,0
156732,2973,0
156733,2959,0
156733,2946,0
156734,2941,0
156735,2912,0
156736,2883,0
156737,2857,0
156737,2823,0
156738,2796,0
156739,2757,0
156740,2725,0
156741,2686,0
156741,2644,0
156742,2607,0
156743,2551,0
156744,2501,0
156745,2460,0
156745,2402,0
156746,2352,0
156747,2308,0
156748,2248,0
156749,2191,0
156749,2137,0
156750,2079,0
156751,2016,0
156752,1953,0
156753,1900,0
156753,1834,0
156754,1778,0
156755,1710,0
156756,1649,0
156757,1596,0
156757,1527,0
156758,1492,0
156759,1428,0
156760,1371,0
156761,1306,0
156761,1256,0
156762,1217,0
156763,1152,0
156764,1111,0
156765,1060,0
156765,1009,0
156766,977,0
156767,934,0
156768,896,0
156769,857,0
156769,818,0
156770,782,0
156771,767,0
156772,734,0
156772,713,0
156773,685,0
156774,667,0
156775,649,0
156775,634,0
156776,643,0
156777,624,0
156778,612,0
156779,604,0
156779,617,0
156780,614,0
156781,619,0
156782,630,0
156782,645,0
156783,651,0
156784,675,0
156785,686,0
156785,706,0
156786,741,0
156787,768,0
156788,794,0
156789,835,0
156789,855,0
156790,896,0
156791,931,0
156792,970,0
156792,1015,0
156793,1057,0
156794,1111,0
156795,1162,0
156796,1212,0
156796,1262,0
156797,1311,0
156798,1365,0
156799,1423,0
156800,1483,0
156800,1548,0
156801,1593,0
156802,1653,0
156803,1714,0
156804,1784,0
156804,1844,0
156805,1899,0
156806,1950,0
156807,2007,0
156808,2086,0
156808,2144,0
156809,2183,0
156810,2241,0
156811,2297,0
156812,2353,0
156812,2419,0
156813,2459,0
156814,2506,0
156815,2563,0
156816,2605,0
156816,2644,0
156817,2686,0
156818,2730,0
156819,2762,0
156820,2803,0
156820,2842,0
156821,2862,0
156822,2888,0
156823,2910,0
156824,2927,0
156824,2962,0
156825,2960,0
156826,2976,0
156827,2982,0
156828,2993,0
156828,3013,0
156829,2992,0
156830,2987,0
156831,2995,0
156832,2980,0
156832,2973,0
156833,2959,0
156834,2948,0
156835,2924,0
156836,2896,0
156836,2877,0
156837,2838,0
156838,2812,0
156839,2786,0
156840,2744,0
156840,2704,0
156841,2667,0
156842,2626,0
156843,2575,0
156844,2527,0
156844,2486,0
156845,2438,0
156846,2379,0
156847,2328,0
156848,2268,0
156848,2214,0
156849,2164,0
156850,2099,0
156851,2038,0
156852,1988,0
156852,1938,0
156853,1872,0
156854,1807,0
156855,1751,0
156856,1682,0
156856,1632,0
156857,1573,0
156858,1510,0
156859,1453,0
156860,1394,0
156860,1360,0
156861,1286,0
156862,1227,0
156863,1173,0
156864,1130,0
156864,1093,0
156865,1035,0
156866,985,0
156867,940,0
156867,913,0
156868,868,0
156869,840,0
156870,816,0
156871,776,0
156871,749,0
156872,726,0
156873,697,0
156874,685,0
156874,660,0
156875,651,0
156876,643,0
156877,618,0
156878,622,0
156878,628,0
156879,616,0
156880,612,0
156881,616,0
156881,626,0
156882,635,0
156883,652,0
156884,675,0
156885,686,0
156885,711,0
156886,730,0
156887,761,0
156888,794,0
156888,811,0
156889,844,0
156890,887,0
156891,916,0
156892,968,0
156892,1007,0
156893,1057,0
156894,1091,0
156895,1136,0
156895,1203,0
156896,1242,0
156897,1299,0
156898,1347,0
156899,1409,0
156899,1477,0
156900,1527,0
156901,1579,0
156902,1639,0
156903,1709,0
156903,1775,0
156904,1816,0
156905,1883,0
156906,1943,0
156907,1997,0
156907,2067,0
156908,2125,0
156909,2169,0
156910,2231,0
156911,2296,0
156911,2357,0
156912,2389,0
156913,2436,0
156914,2500,0
156915,2549,0
156915,2594,0
156916,2628,0
156917,2673,0
156918,2729,0
156919,2762,0
156919,2806,0
156920,2821,0
156921,2845,0
156922,2882,0
156923,2904,0
156923,2938,0
156924,2941,0
156925,2959,0
156926,2967,0
156927,2982,0
156927,3007,0
156928,2992,0
156929,2990,0
156930,3000,0
156931,2995,0
156931,2992,0
156932,2973,0
156933,2954,0
156934,2941,0
156935,2922,0
156935,2915,0
156936,2879,0
156937,2859,0
156938,2816,0
156939,2792,0
156939,2764,0
156940,2710,0
156941,2677,0
156942,2630,0
156943,2593,0
156943,2548,0
156944,2494,0
156945,2445,0
156946,2386,0
156947,2341,0
156947,2296,0
156948,2230,0
156949,2166,0
156950,2119,0
156951,2058,0
156951,2015,0
156952,1938,0
156953,1874,0
156954,1818,0
156955,1764,0
156955,1712,0
156956,1646,0
156957,1584,0
156958,1518,0
156959,1469,0
156959,1415,0
156960,1355,0
156961,1299,0
156962,1234,0
156963,1185,0
156963,1145,0
156964,1094,0
156965,1049,0
156966,1000,0
156967,961,0
156967,921,0
156968,877,0
156969,846,0
156970,811,0
156970,784,0
156971,753,0
156972,734,0
156973,697,0
156974,686,0
156974,658,0
156975,651,0
156976,635,0
156977,625,0
156977,630,0
156978,610,0
156979,612,0
156980,609,0
156980,613,0
156981,630,0
156982,635,0
156983,643,0
156984,655,0
156984,680,0
156985,697,0
156986,722,0
156987,743,0
156987,785,0
156988,801,0
156989,836,0
156990,916,0
156991,947,0
156992,989,0
156992,1035,0
156993,1070,0
156994,1129,0
156995,1177,0
156996,1232,0
156996,1296,0
156997,1339,0
156998,1388,0
156999,1440,0
157000,1514,0
157000,1588,0
157001,1631,0
157002,1686,0
157003,1743,0
157004,1816,0
157004,1884,0
157005,1934,0
157006,1988,0
157007,2058,0
157008,2116,0
157008,2186,0
157009,2233,0
157010,2296,0
157011,2339,0
157012,2403,0
157012,2464,0
157013,2499,0
157014,2556,0
157015,2608,0
157016,2652,0
157016,2705,0
157017,2735,0
157018,2777,0
157019,2812,0
157020,2835,0
157020,2897,0
157021,2911,0
157022,2938,0
157023,2959,0
157024,2984,0
157025,3015,0
157025,3021,0
157026,3029,0
157027,3039,0
157028,3049,0
157029,3063,0
157029,3053,0
157030,3039,0
157031,3042,0
157032,3040,0
157032,3035,0
157033,3010,0
157034,2995,0
157035,2974,0
157036,2954,0
157036,2941,0
157037,2893,0
157038,2868,0
157039,2835,0
157040,2795,0
157040,2763,0
157041,2709,0
157042,2674,0
157043,2619,0
157044,2568,0
157044,2534,0
157045,2472,0
157046,2428,0
157047,2370,0
157048,2318,0
157049,2276,0
157049,2193,0
157050,2150,0
157051,2080,0
157052,2025,0
157052,1968,0
157053,1909,0
157054,1846,0
157055,1780,0
157056,1719,0
157056,1665,0
157057,1602,0
157058,1532,0
157059,1476,0
157060,1424,0
157060,1376,0
157061,1315,0
157062,1267,0
157063,1203,0
157064,1155,0
157064,1108,0
157065,1061,0
157066,1012,0
157067,975,0
157068,934,0
157068,887,0
157069,850,0
157070,817,0
157071,802,0
157071,772,0
157072,737,0
157073,714,0
157074,689,0
157075,683,0
157075,661,0
157076,654,0
157077,641,0
157078,640,0
157078,634,0
157079,622,0
157080,635,0
157081,630,0
157081,647,0
157082,650,0
157083,670,0
157084,682,0
157085,697,0
157085,720,0
157086,733,0
157087,772,0
157088,805,0
157088,834,0
157089,860,0
157090,896,0
157091,930,0
157091,991,0
157092,1010,0
157093,1069,0
157094,1102,0
157095,1155,0
157095,1207,0
157096,1270,0
157097,1309,0
157098,1373,0
157098,1438,0
157099,1477,0
157100,1540,0
157101,1593,0
157102,1657,0
157103,1739,0
157103,1780,0
157104,1844,0
157105,1890,0
157106,1973,0
157107,2038,0
157107,2075,0
157108,2134,0
157109,2208,0
157110,2262,0
157111,2325,0
157111,2363,0
157112,2417,0
157113,2472,0
157114,2532,0
157115,2597,0
157115,2627,0
157116,2677,0
157117,2721,0
157118,2763,0
157119,2810,0
157119,2825,0
157120,2862,0
157121,2898,0
157122,2931,0
157123,2961,0
157123,2977,0
157124,2994,0
157125,3005,0
157126,3019,0
157127,3045,0
157127,3041,0
157128,3047,0
157129,3053,0
157130,3051,0
157131,3050,0
157131,3035,0
157132,3030,0
157133,3019,0
157134,3001,0
157135,2994,0
157135,2963,0
157136,2933,0
157137,2905,0
157138,2876,0
157139,2846,0
157139,2811,0
157140,2772,0
157141,2735,0
157142,2691,0
157143,2654,0
157143,2597,0
157144,2555,0
157145,2504,0
157146,2447,0
157147,2402,0
157147,2339,0
157148,2283,0
157149,2236,0
157150,2175,0
157151,2121,0
157151,2045,0
157152,1991,0
157153,1929,0
157154,1873,0
157155,1822,0
157155,1746,0
157156,1689,0
157157,1618,0
157158,1558,0
157159,1523,0
157159,1457,0
157160,1396,0
157161,1334,0
157162,1286,0
157162,1236,0
157163,1181,0
157164,1137,0
157165,1088,0
157166,1058,0
157166,1003,0
157167,961,0
157168,915,0
157169,889,0
157169,851,0
157170,818,0
157171,780,0
157172,758,0
157172,732,0
157173,706,0
157174,690,0
157175,672,0
157176,656,0
157176,642,0
157177,635,0
157178,629,0
157179,631,0
157179,626,0
157180,638,0
157181,635,0
157182,647,0
157182,641,0
157183,669,0
157184,684,0
157185,707,0
157186,722,0
157186,748,0
157187,775,0
157188,808,0
157189,834,0
157189,867,0
157190,906,0
157191,946,0
157192,983,0
157192,1026,0
157193,1071,0
157194,1113,0
157195,1159,0
157196,1227,0
157196,1267,0
157197,1331,0
157198,1381,0
157199,1446,0
157200,1503,0
157200,1556,0
157201,1614,0
157202,1676,0
157203,1727,0
157204,1803,0
157204,1851,0
157205,1915,0
157206,1973,0
157207,2033,0
157208,2116,0
157208,2153,0
157209,2207,0
157210,2279,0
157211,2336,0
157212,2397,0
157212,2444,0
157213,2490,0
157214,2540,0
157215,2598,0
157216,2645,0
157216,2685,0
157217,2717,0
157218,2768,0
157219,2801,0
157220,2851,0
157220,2877,0
157221,2907,0
157222,2931,0
157223,2953,0
157224,2979,0
157224,2996,0
157225,3018,0
157226,3034,0
157227,3037,0
157228,3066,0
157228,3053,0
157229,3051,0
157230,3050,0
157231,3046,0
157232,3034,0
157232,3026,0
157233,3018,0
157234,2989,0
157235,2976,0
157236,2967,0
157236,2927,0
157237,2901,0
157238,2876,0
157239,2840,0
157240,2805,0
157240,2764,0
157241,2722,0
157242,2681,0
157243,2631,0
157244,2594,0
157244,2536,0
157245,2491,0
157246,2434,0
157247,2382,0
157248,2343,0
157248,2276,0
157249,2210,0
157250,2164,0
157251,2096,0
157252,2042,0
157252,1982,0
157253,1917,0
157254,1851,0
157255,1782,0
157256,1735,0
157256,1677,0
157257,1615,0
157258,1558,0
157259,1500,0
157260,1445,0
157260,1377,0
157261,1319,0
157262,1270,0
157263,1219,0
157264,1178,0
157264,1120,0
157265,1066,0
157266,1027,0
157267,984,0
157268,937,0
157268,900,0
157269,867,2038
157286,734,3245
157303,1723,2980
157319,2826,1841
157336,2935,932
157353,1932,1170
157370,838,2338
157387,761,3229
157404,1777,0
157404,1848,0
157405,1909,0
157406,1967,0
157407,2038,0
157408,2075,0
157408,2135,0
157409,2207,0
157410,2261,0
157411,2326,0
157412,2373,0
157412,2427,0
157413,2476,0
157414,2530,0
157415,2598,0
157416,2617,0
157416,2669,0
157417,2713,0
157418,2753,0
157419,2810,0
157420,2826,0
157420,2854,0
157421,2891,0
157422,2922,0
157423,2966,0
157424,2972,0
157424,2989,0
157425,3013,0
157426,3022,0
157427,3046,0
157428,3040,0
157428,3051,0
157429,3054,0
157430,3049,0
157431,3053,0
157432,3035,0
157432,3033,0
157433,3009,0
157434,3005,0
157435,2986,0
157436,2962,0
157436,2934,0
157437,2916,0
157438,2871,0
157439,2835,0
157440,2811,0
157440,2774,0
157441,2730,0
157442,2686,0
157443,2660,0
157444,2595,0
157444,2551,0
157445,2498,0
157446,2453,0
157447,2411,0
157448,2349,0
157448,2289,0
157449,2235,0
157450,2171,0
157451,2123,0
157452,2050,0
157452,1987,0
157453,1938,0
157454,1875,0
157455,1823,0
157456,1748,0
157456,1681,0
157457,1634,0
157458,1568,0
157459,1512,0
157460,1448,0
157460,1390,0
157461,1344,0
157462,1283,0
157463,1234,0
157463,1187,0
157464,1138,0
157465,1087,0
157466,1040,0
157467,999,0
157467,957,0
157468,913,0
157469,884,0
157470,845,0
157470,801,0
157471,781,0
157472,747,0
157473,723,0
157474,713,0
157474,684,0
157475,668,0
157476,658,0
157477,640,0
157477,645,0
157478,632,0
157479,636,0
157480,634,0
157481,622,0
157481,635,0
157482,645,0
157483,658,0
157484,677,0
157484,689,0
157485,704,0
157486,718,0
157487,746,0
157487,779,0
157488,813,0
157489,844,0
157490,880,0
157491,906,0
157491,952,0
157492,999,0
157493,1026,0
157494,1078,0
157494,1137,0
157495,1185,0
157496,1232,0
157497,1295,0
157498,1337,0
157498,1398,0
157499,1455,0
157500,1509,0
157501,1586,0
157502,1622,0
157502,1680,0
157503,1758,0
157504,1812,0
157505,1887,0
157506,1932,0
157506,1990,0
157507,2059,0
157508,2116,0
157509,2194,0
157510,2226,0
157510,2281,0
157511,2341,0
157512,2402,0
157513,2466,0
157514,2507,0
157514,2552,0
157515,2598,0
157516,2651,0
157517,2706,0
157518,2732,0
157518,2785,0
157519,2808,0
157520,2843,0
157521,2889,0
157522,2909,0
157522,2934,0
157523,2955,0
157524,2981,0
157525,3016,0
157526,3015,0
157526,3032,0
157527,3039,0
157528,3045,0
157529,3078,0
157530,3054,0
157530,3049,0
157531,3044,0
157532,3034,0
157533,3035,0
157534,3011,0
157534,2995,0
157535,2957,0
157536,2951,0
157537,2944,0
157538,2890,0
157538,2864,0
157539,2833,0
157540,2797,0
157541,2775,0
157542,2706,0
157542,2665,0
157543,2619,0
157544,2575,0
157545,2535,0
157546,2478,0
157546,2431,0
157547,2368,0
157548,2312,0
157549,2248,0
157550,2195,0
157550,2143,0
157551,2079,0
157552,2020,0
157553,1962,0
157554,1900,0
157554,1841,0
157555,1773,0
157556,1715,0
157557,1664,0
157558,1593,0
157558,1536,0
157559,1473,0
157560,1425,0
157561,1372,0
157562,1314,0
157562,1253,0
157563,1203,0
157564,1158,0
157565,1109,0
157566,1062,0
157566,1012,0
157567,962,0
157568,934,0
157569,889,0
157569,855,0
157570,824,0
157571,785,0
157572,760,0
157573,738,0
157573,713,0
157574,693,0
157575,684,0
157576,668,0
157576,643,0
157577,639,0
157578,637,0
157579,636,0
157580,629,0
157580,627,0
157581,639,0
157582,640,0
157583,651,0
157583,671,0
157584,676,0
157585,701,0
157586,734,0
157587,753,0
157587,778,0
157588,806,0
157589,838,0
157590,867,0
157590,901,0
157591,943,0
157592,984,0
157593,1045,0
157594,1071,0
157595,1139,0
157596,1230,0
157597,1294,0
157598,1333,0
157598,1386,0
157599,1448,0
157600,1512,0
157601,1582,0
157602,1628,0
157602,1686,0
157603,1747,0
157604,1811,0
157605,1890,0
157606,1928,0
157606,1989,0
157607,2061,0
157608,2117,0
157609,2194,0
157610,2232,0
157610,2295,0
157611,2352,0
157612,2407,0
157613,2472,0
157614,2505,0
157614,2553,0
157615,2595,0
157616,2652,0
157617,2687,0
157618,2732,0
157618,2769,0
157619,2807,0
157620,2847,0
157621,2889,0
157622,2906,0
157622,2932,0
157623,2962,0
157624,2982,0
157625,3015,0
157626,3014,0
157626,3027,0
157627,3035,0
157628,3048,0
157629,3070,0
157630,3050,0
157630,3048,0
157631,3041,0
157632,3037,0
157633,3039,0
157634,3005,0
157634,2994,0
157635,2973,0
157636,2951,0
