Time,FilteredVoltage
-9.98,0.00361
-9.98,0.000796220798188259
-9.97,-0.000204073384162268
-9.96,0.000437103715831962
-9.95,0.00113483383889047
-9.95,0.00100592946023105
-9.94,0.000603053630611654
-9.93,0.000649632243192971
-9.92,0.000947936953101767
-9.91,0.000915036538136527
-9.91,0.000573928987390915
-9.9,0.000418308591654094
-9.89,0.000576850953643642
-9.88,0.000690631580631602
-9.88,0.000563867442297302
-9.87,0.000436659905847104
-9.86,0.000520867654599245
-9.85,0.000667018752696628
-9.84,0.000674541861175009
-9.84,0.0006312796336192
-9.83,0.00071021765424742
-9.82,0.000836310992041659
-9.81,0.000815230311668818
-9.8,0.000676135768187522
-9.8,0.000628824720935128
-9.79,0.000720422521445806
-9.78,0.000769881265154489
-9.77,0.000660693419338429
-9.77,0.000494199718477321
-9.76,0.000395652161813
-9.75,0.000345481694330902
-9.74,0.00029451156199173
-9.73,0.000298395729485351
-9.73,0.000409941641098247
-9.72,0.000539689522306063
-9.71,0.000566216459732748
-9.7,0.000528601311926583
-9.7,0.000566865906096706
-9.69,0.000693460893729682
-9.68,0.000767400556865948
-9.67,0.000712294570835347
-9.66,0.000625068954702172
-9.66,0.000610888728838182
-9.65,0.000623313705185831
-9.64,0.00056261957478361
-9.63,0.000459651334904663
-9.63,0.000446913187572121
-9.62,0.000567705481713195
-9.61,0.000717205990371229
-9.6,0.000787170442479062
-9.59,0.000786750986188945
-9.59,0.000787164614611426
-9.58,0.000811548973029462
-9.57,0.000829877144637486
-9.56,0.000824291622139791
-9.55,0.000806187137073537
-9.55,0.000782774858762791
-9.54,0.000748739659454802
-9.53,0.000706060757463073
-9.52,0.000658852475519881
-9.52,0.000592429858128259
-9.51,0.000490439860244589
-9.5,0.000374676806307429
-9.49,0.000296701137331695
-9.48,0.000282004846575639
-9.48,0.000307807654720762
-9.47,0.000342649049955464
-9.46,0.000378390081348072
-9.45,0.000410772974576923
-9.45,0.000422464167653915
-9.44,0.000414000297114427
-9.43,0.000426088485677906
-9.42,0.000491455399452514
-9.41,0.000574721663827866
-9.41,0.000601812032806446
-9.4,0.000552788227657222
-9.39,0.000487554388303052
-9.38,0.000467834088264124
-9.38,0.000490796691549381
-9.37,0.000522400171293464
-9.36,0.00055959201038239
-9.35,0.000616499407461607
-9.34,0.000667663302916868
-9.34,0.000658766803045872
-9.33,0.00058286999893129
-9.32,0.000503793327642004
-9.31,0.00048152709848118
-9.3,0.000504009647478401
-9.3,0.000518945631579369
-9.29,0.000508688326215465
-9.28,0.000497204282065983
-9.27,0.000494009189304021
-9.27,0.000473184535434772
-9.26,0.000416998936851138
-9.25,0.000349266892399256
-9.24,0.000309179440617981
-9.23,0.000313643873718896
-9.23,0.000360502411968106
-9.22,0.000445950365107389
-9.21,0.000553804315017942
-9.2,0.000643170219697699
-9.2,0.000678220907614894
-9.19,0.000668118510486754
-9.18,0.000651912807863122
-9.17,0.000645906097731921
-9.16,0.00063540193274224
-9.16,0.000620024778979096
-9.15,0.000626777556036531
-9.14,0.000657143723592791
-9.13,0.000658726327473063
-9.13,0.000591651148505331
-9.12,0.000504381444504999
-9.11,0.000492466269053345
-9.1,0.000578388284207729
-9.09,0.0006786360546673
-9.09,0.000708633317083975
-9.08,0.000680587087930592
-9.07,0.000666074558445428
-9.06,0.000691829478290905
-9.05,0.000716457977616332
-9.05,0.000697864396442726
-9.04,0.000637684201276787
-9.03,0.000555036103384036
-9.02,0.000458999949248205
-9.02,0.000365594412693859
-9.01,0.000308553895533887
-9,0.000304386513030986
-8.99,0.000324883118386852
-8.98,0.000331349594598829
-8.98,0.000324807334762737
-8.97,0.000336920665906953
-8.96,0.000379214313137861
-8.95,0.000428917319024843
-8.95,0.000462884228597302
-8.94,0.000478067743631974
-8.93,0.000475880346701275
-8.92,0.000455654040034768
-8.91,0.000434020698960358
-8.91,0.000442714149309338
-8.9,0.000487362373992404
-8.89,0.000529742059227331
-8.88,0.000534602571963233
-8.88,0.000517277517519624
-8.87,0.000516905070655365
-8.86,0.000535769605095659
-8.85,0.000542806580097873
-8.84,0.000535521863862921
-8.84,0.000554140967044581
-8.83,0.000614447099696766
-8.82,0.000663047192102979
-8.81,0.00063690845365402
-8.8,0.000551927308067523
-8.8,0.000492692996053274
-8.79,0.000511408179871514
-8.78,0.000567740997121293
-8.77,0.000579909468090718
-8.77,0.000512367229317629
-8.76,0.000398660743857935
-8.75,0.000297209658327991
-8.74,0.00024701942187271
-8.73,0.000259151542543095
-8.73,0.000326999415723482
-8.72,0.000434812669565672
-8.71,0.000562120730554313
-8.7,0.000685014713300874
-8.7,0.000775985619246046
-8.69,0.000811775719903121
-8.68,0.000789341623758884
-8.67,0.000729381520960491
-8.66,0.000656739804807626
-8.66,0.000583442648998624
-8.65,0.000519105862132947
-8.64,0.000485430357949595
-8.63,0.000497755873343266
-8.63,0.000533926160392233
-8.62,0.000547867113261359
-8.61,0.000524837554223216
-8.6,0.000502061983162552
-8.59,0.000518104388255939
-8.59,0.000560807033630223
-8.58,0.000590894561199443
-8.57,0.000606191883070192
-8.56,0.000647992151305353
-8.55,0.000736131803132683
-8.55,0.000825297496337854
-8.54,0.000846636695681961
-8.53,0.000782751598238093
-8.52,0.000685414659660288
-8.52,0.000621635913206189
-8.51,0.000611967934631768
-8.5,0.000621454392100762
-8.49,0.000606835854938084
-8.48,0.000572340636278148
-8.48,0.000572442624368403
-8.47,0.00064669735896502
-8.46,0.000756845503450926
-8.45,0.000816838547148947
-8.45,0.000796355612312401
-8.44,0.000762688035929331
